SMILES,InChI,logS,source
C1(C(=O)NC(=O)NC1=O)(C(=CCC)C)CC,"InChI=1S/C11H16N2O3/c1-4-6-7(3)11(5-2)8(14)12-10(16)13-9(11)15/h6H,4-5H2,1-3H3,(H2,12,13,14,15,16)",-2.313,ONES
C2(c1ccccc1)(C(=O)NC(=O)N2)CC,"InChI=1S/C11H12N2O2/c1-2-11(8-6-4-3-5-7-8)9(14)12-10(15)13-11/h3-7H,2H2,1H3,(H2,12,13,14,15)",-2.641,ONES
N3(c1c(cccc1)Oc2c(cccc2)C3=O)CC,"InChI=1S/C15H13NO2/c1-2-16-12-8-4-6-10-14(12)18-13-9-5-3-7-11(13)15(16)17/h3-10H,2H2,1H3",-3.68,ONES
N1C(C(=O)NC1=O)CC,"InChI=1S/C5H8N2O2/c1-2-3-4(8)7-5(9)6-3/h3H,2H2,1H3,(H2,6,7,8,9)",-0.06,ONES
N2(C1OCCC1)C(=O)NC(=O)C(=C2)F,"InChI=1S/C8H9FN2O3/c9-5-4-11(6-2-1-3-14-6)8(13)10-7(5)12/h4,6H,1-3H2,(H,10,12,13)",-1.011,ONES
N1(C(=O)NC(=O)C(=C1)F)Cc2ccccc2,"InChI=1S/C11H9FN2O2/c12-9-7-14(11(16)13-10(9)15)6-8-4-2-1-3-5-8/h1-5,7H,6H2,(H,13,15,16)",-2.6489999999999996,ONES
N1(C(=O)NC(=O)C(=C1)F)Cc2ccc(cc2)OC,"InChI=1S/C12H11FN2O3/c1-18-9-4-2-8(3-5-9)6-15-7-10(13)11(16)14-12(15)17/h2-5,7H,6H2,1H3,(H,14,16,17)",-2.7510000000000003,ONES
N1(C(=O)NC(=O)C(=C1)F)Cc2ccc(cc2)C,"InChI=1S/C12H11FN2O2/c1-8-2-4-9(5-3-8)6-15-7-10(13)11(16)14-12(15)17/h2-5,7H,6H2,1H3,(H,14,16,17)",-2.9189999999999996,ONES
FC=1\C=N/C(=O)NC=1N,"InChI=1S/C4H4FN3O/c5-2-1-7-4(9)8-3(2)6/h1H,(H3,6,7,8,9)",-1.153,ONES
FC=1\C=N/C(=O)NC=1N,"InChI=1S/C4H4FN3O/c5-2-1-7-4(9)8-3(2)6/h1H,(H3,6,7,8,9)",-0.97,ONES
c1c(c(=O)[nH]c(=O)[nH]1)F,"InChI=1S/C4H3FN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)",-0.98,ONES
c1c(c(=O)[nH]c(=O)[nH]1)F,"InChI=1S/C4H3FN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)",-1.07,ONES
c1(c(cc(cc1)OCCCCCC)O)C(=NO)C,"InChI=1S/C14H21NO3/c1-3-4-5-6-9-18-12-7-8-13(11(2)15-17)14(16)10-12/h7-8,10,16-17H,3-6,9H2,1-2H3",-4.145,ONES
c1(c(cc(cc1)OCCCCCC)O)C(=NO)c2ccccc2,"InChI=1S/C19H23NO3/c1-2-3-4-8-13-23-16-11-12-17(18(21)14-16)19(20-22)15-9-6-5-7-10-15/h5-7,9-12,14,21-22H,2-4,8,13H2,1H3",-3.471,ONES
c21c(cc(s1)S(=O)(=O)N)CC(CS2(=O)=O)O,"InChI=1S/C7H9NO5S3/c8-16(12,13)6-2-4-1-5(9)3-15(10,11)7(4)14-6/h2,5,9H,1,3H2,(H2,8,12,13)",-1.5390000000000001,ONES
O=C(O)c1cc(O)ccc1,"InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)",-1.4644,ONES
N1(C(=O)NC(=O)C(=C1)C)Cc2ccccc2,"InChI=1S/C12H12N2O2/c1-9-7-14(12(16)13-11(9)15)8-10-5-3-2-4-6-10/h2-7H,8H2,1H3,(H,13,15,16)",-2.256,ONES
c21s(ccc1cc(cc2)C)(=O)=O,"InChI=1S/C9H8O2S/c1-7-2-3-9-8(6-7)4-5-12(9,10)11/h2-6H,1H3",-2.654,ONES
OC(CCC(C)C)C,"InChI=1S/C7H16O/c1-6(2)4-5-7(3)8/h6-8H,4-5H2,1-3H3",-1.38,ONES
CC(CCC(C)C)O,"InChI=1S/C7H16O/c1-6(2)4-5-7(3)8/h6-8H,4-5H2,1-3H3",-1.38,ONES
O=C(CCC(C)C)C,"InChI=1S/C7H14O/c1-6(2)4-5-7(3)8/h6H,4-5H2,1-3H3",-1.33,ONES
n1(c(cc(n1)C)N)-c2ccccc2,"InChI=1S/C10H11N3/c1-8-7-10(11)13(12-8)9-5-3-2-4-6-9/h2-7H,11H2,1H3",-0.938,ONES
Sc1nc(c(cn1)C)O,"InChI=1S/C5H6N2OS/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)",-2.45,ONES
N1C(=O)NC(=O)C(C1=O)(CC)C,"InChI=1S/C7H10N2O3/c1-3-7(2)4(10)8-6(12)9-5(7)11/h3H2,1-2H3,(H2,8,9,10,11,12)",-1.23,ONES
C2(c1ccccc1)(C(=O)NC(=O)NC2=O)C,"InChI=1S/C11H10N2O3/c1-11(7-5-3-2-4-6-7)8(14)12-10(16)13-9(11)15/h2-6H,1H3,(H2,12,13,14,15,16)",-2.458,ONES
Cc1c3c(c2c(c1)cccc2)ccc4c3cccc4,"InChI=1S/C19H14/c1-13-12-15-7-3-4-8-16(15)18-11-10-14-6-2-5-9-17(14)19(13)18/h2-12H,1H3",-6.589999287,ONES
N1C=C(C(=NC1=O)N)C,"InChI=1S/C5H7N3O/c1-3-2-7-5(9)8-4(3)6/h2H,1H3,(H3,6,7,8,9)",-1.46,ONES
c1(c(cc(cc1)[N+](=O)[O-])N)OC(C)C,"InChI=1S/C9H12N2O3/c1-6(2)14-9-4-3-7(11(12)13)5-8(9)10/h3-6H,10H2,1-2H3",-2.657,ONES
c1(c(cc(cc1)[N+](=O)[O-])N)OCCC,"InChI=1S/C9H12N2O3/c1-2-5-14-9-4-3-7(11(12)13)6-8(9)10/h3-4,6H,2,5,10H2,1H3",-3.159,ONES
[N+](=O)([O-])C1C(=O)NC(=O)NC1=O,"InChI=1S/C4H3N3O5/c8-2-1(7(11)12)3(9)6-4(10)5-2/h1H,(H2,5,6,8,9,10)",-2.28,ONES
C(CCC(O[N+](=O)[O-])C)(O[N+](=O)[O-])C,"InChI=1S/C6H12N2O6/c1-5(13-7(9)10)3-4-6(2)14-8(11)12/h5-6H,3-4H2,1-2H3",-2.675,ONES
O(C(CCCO[N+](=O)[O-])C)[N+](=O)[O-],"InChI=1S/C5H10N2O6/c1-5(13-7(10)11)3-2-4-12-6(8)9/h5H,2-4H2,1H3",-2.437,ONES
[N+](=O)(OCCCCCO[N+](=O)[O-])[O-],InChI=1S/C5H10N2O6/c8-6(9)12-4-2-1-3-5-13-7(10)11/h1-5H2,-2.188,ONES
c21c(c(ccc1C(=O)O)[N+](=O)[O-])cccn2,"InChI=1S/C10H6N2O4/c13-10(14)7-3-4-8(12(15)16)6-2-1-5-11-9(6)7/h1-5H,(H,13,14)",-3.1639999999999997,ONES
c1(sc(cc1)[N+](=O)[O-])C(=O)NN,"InChI=1S/C5H5N3O3S/c6-7-5(9)3-1-2-4(12-3)8(10)11/h1-2H,6H2,(H,7,9)",-1.9709999999999999,ONES
O=C(CCCC)CCCC,"InChI=1S/C9H18O/c1-3-5-7-9(10)8-6-4-2/h3-8H2,1-2H3",-2.59,ONES
O=C(CCCC)CCCC,"InChI=1S/C9H18O/c1-3-5-7-9(10)8-6-4-2/h3-8H2,1-2H3",-2.59,ONES
C(c1ccccc1)(CC(=O)O)CC(=O)C,"InChI=1S/C12H14O3/c1-9(13)7-11(8-12(14)15)10-5-3-2-4-6-10/h2-6,11H,7-8H2,1H3,(H,14,15)",-1.444,ONES
C2(c1ccccc1)CC(=O)CC(=O)C2,"InChI=1S/C12H12O2/c13-11-6-10(7-12(14)8-11)9-4-2-1-3-5-9/h1-5,10H,6-8H2",-2.511,ONES
Clc1c(cc(c(c1)Cl)OC(C)C)N2N=C(OC2=O)C(C)(C)C,"InChI=1S/C15H18Cl2N2O3/c1-8(2)21-12-7-11(9(16)6-10(12)17)19-14(20)22-13(18-19)15(3,4)5/h6-8H,1-5H3",-5.689999987999999,ONES
C1(C(=O)NC(=O)NC1=O)(C=C)C=C,"InChI=1S/C8H8N2O3/c1-3-8(4-2)5(11)9-7(13)10-6(8)12/h3-4H,1-2H2,(H2,9,10,11,12,13)",-2.063,ONES
C1(C(=O)NC(=O)NC1=O)(CC=CC)CC=CC,"InChI=1S/C12H16N2O3/c1-3-5-7-12(8-6-4-2)9(15)13-11(17)14-10(12)16/h3-6H,7-8H2,1-2H3,(H2,13,14,15,16,17)",-2.197,ONES
CCC1(C(=O)NC(=O)N(C1=O)CO)CC,"InChI=1S/C9H14N2O4/c1-3-9(4-2)6(13)10-8(15)11(5-12)7(9)14/h12H,3-5H2,1-2H3,(H,10,13,15)",-3.9329999989999997,ONES
C1(C(=O)NC(=S)NC1=O)(CC)CC,"InChI=1S/C8H12N2O2S/c1-3-8(4-2)5(11)9-7(13)10-6(8)12/h3-4H2,1-2H3,(H2,9,10,11,12,13)",-2.324,ONES
C1(C(=O)NC(=NC1=O)[O-])(CC)CC,"InChI=1S/C8H12N2O3/c1-3-8(4-2)5(11)9-7(13)10-6(8)12/h3-4H2,1-2H3,(H2,9,10,11,12,13)/p-1",-0.066,ONES
N1C(=O)NC(=O)C(C1=O)(C(C)C)C(C)C,"InChI=1S/C10H16N2O3/c1-5(2)10(6(3)4)7(13)11-9(15)12-8(10)14/h5-6H,1-4H3,(H2,11,12,13,14,15)",-2.77,ONES
C1(=NC(C(=O)N1)(C)C)c2ccccc2,"InChI=1S/C11H12N2O/c1-11(2)10(14)12-9(13-11)8-6-4-3-5-7-8/h3-7H,1-2H3,(H,12,13,14)",-0.8490000000000001,ONES
O=C(C(C)(C)C)CC(=O)C,"InChI=1S/C8H14O2/c1-6(9)5-7(10)8(2,3)4/h5H2,1-4H3",-1.63,ONES
C1(C(=O)N(C(=O)N1)Cc2ccccc2)(C)C,"InChI=1S/C12H14N2O2/c1-12(2)10(15)14(11(16)13-12)8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3,(H,13,16)",-1.795,ONES
N1C(=O)NC(=O)C(C1=O)(C)C,"InChI=1S/C6H8N2O3/c1-6(2)3(9)7-5(11)8-4(6)10/h1-2H3,(H2,7,8,9,10,11)",-1.74,ONES
C1(C(=O)NC(=O)NC1=O)(CCC)CCC,"InChI=1S/C10H16N2O3/c1-3-5-10(6-4-2)7(13)11-9(15)12-8(10)14/h3-6H2,1-2H3,(H2,11,12,13,14,15)",-2.528,ONES
c1cc(oc1CCc2ccc(o2)C(=N)N)C(=N)N,"InChI=1S/C12H14N4O2/c13-11(14)9-5-3-7(17-9)1-2-8-4-6-10(18-8)12(15)16/h3-6H,1-2H2,(H3,13,14)(H3,15,16)",-1.023,ONES
O(C4CCC3(C1C(C2C(CC1)(C(=O)CC2)C)CC=C3C4)C)C(=O)C,"InChI=1S/C21H30O3/c1-13(22)24-15-8-10-20(2)14(12-15)4-5-16-17-6-7-19(23)21(17,3)11-9-18(16)20/h4,15-18H,5-12H2,1-3H3",-4.460000001,ONES
c31c(cccc1)C(C(c2c(cccc2)N3C(=O)N)O)O,"InChI=1S/C15H14N2O3/c16-15(20)17-11-7-3-1-5-9(11)13(18)14(19)10-6-2-4-8-12(10)17/h1-8,13-14,18-19H,(H2,16,20)",-2.0269999999999997,ONES
Cc1c3c(c2c(c1C)cccc2)ccc4c3cccc4,"InChI=1S/C20H16/c1-13-14(2)20-17-9-4-3-7-15(17)11-12-19(20)18-10-6-5-8-16(13)18/h3-12H,1-2H3",-7.009998765,ONES
Clc2c1nccnc1c(c(c2Cl)Cl)Cl,InChI=1S/C8H2Cl4N2/c9-3-4(10)6(12)8-7(5(3)11)13-1-2-14-8/h1-2H,-5.430000034,ONES
Oc1cc2c(cc1)CCCC2,"InChI=1S/C10H12O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h5-7,11H,1-4H2",-1.99,ONES
C21=C(C(=O)NC(=O)N1)NC(=O)C(=O)N2,"InChI=1S/C6H4N4O4/c11-3-1-2(9-6(14)10-3)8-5(13)4(12)7-1/h(H,7,12)(H3,8,9,10,11,13,14)",-4.0570000010000005,ONES
C21=C(NC(=O)C(=O)N1)N=CNC2=O,"InChI=1S/C6H4N4O3/c11-4-2-3(7-1-8-4)10-6(13)5(12)9-2/h1H,(H,9,12)(H2,7,8,10,11,13)",-3.6869999989999998,ONES
C21C(C(CCC1O)O)CCC(=O)C2C,"InChI=1S/C11H18O3/c1-6-8(12)3-2-7-9(13)4-5-10(14)11(6)7/h6-7,9-11,13-14H,2-5H2,1H3",-0.297,ONES
c21c3c4c(cc1CCCN2CCC3)C(=CC(=O)O4)C,"InChI=1S/C16H17NO2/c1-10-8-14(18)19-16-12-5-3-7-17-6-2-4-11(15(12)17)9-13(10)16/h8-9H,2-7H2,1H3",-3.8859999989999996,ONES
c1ccn(c(=O)c1)CCCCCC(=O)O,"InChI=1S/C11H15NO3/c13-10-6-3-5-9-12(10)8-4-1-2-7-11(14)15/h3,5-6,9H,1-2,4,7-8H2,(H,14,15)",-0.636,ONES
C(=O)(NCCCCCC(=O)O)N,"InChI=1S/C7H14N2O3/c8-7(12)9-5-3-1-2-4-6(10)11/h1-5H2,(H,10,11)(H3,8,9,12)",-2.1590000000000003,ONES
CSc1cnc2c(n1)cncn2,"InChI=1S/C7H6N4S/c1-12-6-3-9-7-5(11-6)2-8-4-10-7/h2-4H,1H3",-1.55,ONES
c1ccc2c(c1)c(ccn2)C(C3CC4CCN3CC4C(=O)O)O,"InChI=1S/C18H20N2O3/c21-17(13-5-7-19-15-4-2-1-3-12(13)15)16-9-11-6-8-20(16)10-14(11)18(22)23/h1-5,7,11,14,16-17,21H,6,8-10H2,(H,22,23)",-1.936,ONES
COc1ccc2c(c1)c(ccn2)C(C3CC4CCN3CC4C(=O)O)O,"InChI=1S/C19H22N2O4/c1-25-12-2-3-16-14(9-12)13(4-6-20-16)18(22)17-8-11-5-7-21(17)10-15(11)19(23)24/h2-4,6,9,11,15,17-18,22H,5,7-8,10H2,1H3,(H,23,24)",-2.029,ONES
c31c(cc2c(c1)C=C(C(=O)O2)N)occ3C,"InChI=1S/C12H9NO3/c1-6-5-15-11-4-10-7(2-8(6)11)3-9(13)12(14)16-10/h2-5H,13H2,1H3",-5.078000009,ONES
C(CCC(=O)O)CCN,"InChI=1S/C6H13NO2/c7-5-3-1-2-4-6(8)9/h1-5,7H2,(H,8,9)",-0.974694135,ONES
Nc3c4c(c1c(c2c(cc1)cccc2)c3)cccc4,"InChI=1S/C18H13N/c19-18-11-17-13-6-2-1-5-12(13)9-10-15(17)14-7-3-4-8-16(14)18/h1-11H,19H2",-6.200000237,ONES
C1(C(C(C(C(C1O)O)N)O)O)O,"InChI=1S/C6H13NO5/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6,8-12H,7H2",-1.4080000000000001,ONES
c2(c1c(cc(cc1)N)ccc2)S(=O)(=O)O,"InChI=1S/C10H9NO3S/c11-8-4-5-9-7(6-8)2-1-3-10(9)15(12,13)14/h1-6H,11H2,(H,12,13,14)",-2.747,ONES
c21c(ncnc1[nH]cn2)NCc3ccccc3,"InChI=1S/C12H11N5/c1-2-4-9(5-3-1)6-13-11-10-12(15-7-14-10)17-8-16-11/h1-5,7-8H,6H2,(H2,13,14,15,16,17)",-3.596,ONES
Clc1cc2c(cc1)N(C(=O)O2)CSP(=S)(OCC)OCC,"InChI=1S/C12H15ClNO4PS2/c1-3-16-19(20,17-4-2)21-8-14-10-6-5-9(13)7-11(10)18-12(14)15/h5-7H,3-4,8H2,1-2H3",-5.2299999669999995,ONES
c1(nc(nc(n1)N)Cl)NC(C)C,"InChI=1S/C6H10ClN5/c1-3(2)9-6-11-4(7)10-5(8)12-6/h3H,1-2H3,(H3,8,9,10,11,12)",-1.768,ONES
Clc1nc(nc(n1)NC(C)C)N(CC)CC,"InChI=1S/C10H18ClN5/c1-5-16(6-2)10-14-8(11)13-9(15-10)12-7(3)4/h7H,5-6H2,1-4H3,(H,12,13,14,15)",-3.789999999,ONES
Clc1nc(nc(n1)NCC)N(CC)CC,"InChI=1S/C9H16ClN5/c1-4-11-8-12-7(10)13-9(14-8)15(5-2)6-3/h4-6H2,1-3H3,(H,11,12,13,14)",-4.06,ONES
Clc1nc(nc(n1)N(CC)CC)N(CC)CC,"InChI=1S/C11H20ClN5/c1-5-16(6-2)10-13-9(12)14-11(15-10)17(7-3)8-4/h5-8H2,1-4H3",-4.410000006000001,ONES
Clc1nc(nc(n1)NC(C)C)NC(C)C,"InChI=1S/C9H16ClN5/c1-5(2)11-8-13-7(10)14-9(15-8)12-6(3)4/h5-6H,1-4H3,(H2,11,12,13,14,15)",-4.429999999,ONES
Clc1nc(nc(n1)NCC)NCC,"InChI=1S/C7H12ClN5/c1-3-9-6-11-5(8)12-7(13-6)10-4-2/h3-4H2,1-2H3,(H2,9,10,11,12,13)",-4.550000005,ONES
c21c3ccc(c1cccc2CN(C3)C(=NO)N)Cl,"InChI=1S/C13H12ClN3O/c14-11-5-4-9-7-17(13(15)16-18)6-8-2-1-3-10(11)12(8)9/h1-5,18H,6-7H2,(H2,15,16)",-1.999,ONES
Clc2nc1c(ncnc1)nc2,InChI=1S/C6H3ClN4/c7-5-2-9-6-4(11-5)1-8-3-10-6/h1-3H,-0.87,ONES
c31c(cc(c(c1)N2CCNCC2)F)C(=O)C(=CN3C(CF)(C)C)C(=O)O,"InChI=1S/C18H21F2N3O3/c1-18(2,10-19)23-9-12(17(25)26)16(24)11-7-13(20)15(8-14(11)23)22-5-3-21-4-6-22/h7-9,21H,3-6,10H2,1-2H3,(H,25,26)",-2.603,ONES
c1(nc2c([nH]1)ccc(c2)F)-c3oc(cc3)[N+](=O)[O-],"InChI=1S/C11H6FN3O3/c12-6-1-2-7-8(5-6)14-11(13-7)9-3-4-10(18-9)15(16)17/h1-5H,(H,13,14)",-4.0,ONES
c31c(cc(c(c1)N2CCNCC2)F)C(=O)C(=CN3CCC)C(=O)O,"InChI=1S/C17H20FN3O3/c1-2-5-21-10-12(17(23)24)16(22)11-8-13(18)15(9-14(11)21)20-6-3-19-4-7-20/h8-10,19H,2-7H2,1H3,(H,23,24)",-3.5669999999999997,ONES
c1(sc2c(n1)ccc(c2)O)S(=O)(=O)N,"InChI=1S/C7H6N2O3S2/c8-14(11,12)7-9-5-2-1-4(10)3-6(5)13-7/h1-3,10H,(H2,8,11,12)",-2.503,ONES
C1(C(OC(C(=O)N1)CC(C)C)O)Cc2ccccc2,"InChI=1S/C15H21NO3/c1-10(2)8-13-14(17)16-12(15(18)19-13)9-11-6-4-3-5-7-11/h3-7,10,12-13,15,18H,8-9H2,1-2H3,(H,16,17)",-2.12,ONES
c21c(sc(c1)S(=O)(=O)N)CC(CS2(=O)=O)O,"InChI=1S/C7H9NO5S3/c8-16(12,13)7-2-6-5(14-7)1-4(9)3-15(6,10)11/h2,4,9H,1,3H2,(H2,8,12,13)",-1.589,ONES
C1(C(=O)NC(C(O1)O)Cc2ccccc2)C(C)C,"InChI=1S/C14H19NO3/c1-9(2)12-13(16)15-11(14(17)18-12)8-10-6-4-3-5-7-10/h3-7,9,11-12,14,17H,8H2,1-2H3,(H,15,16)",-2.283,ONES
c31c(cc2c(c1)C=C(C(=O)O2)OC)occ3C,"InChI=1S/C13H10O4/c1-7-6-16-11-5-10-8(3-9(7)11)4-12(15-2)13(14)17-10/h3-6H,1-2H3",-5.0,ONES
c21c(ccc(c1)C)NC(=O)C(=O)N2,"InChI=1S/C9H8N2O2/c1-5-2-3-6-7(4-5)11-9(13)8(12)10-6/h2-4H,1H3,(H,10,12)(H,11,13)",-3.042,ONES
O=C(CC(C)C)CC(=O)C,"InChI=1S/C8H14O2/c1-6(2)4-8(10)5-7(3)9/h6H,4-5H2,1-3H3",-1.6,ONES
C21=C(NC(=O)C(=N1)C)N=CNC2=O,"InChI=1S/C7H6N4O2/c1-3-6(12)11-5-4(10-3)7(13)9-2-8-5/h2H,1H3,(H2,8,9,11,12,13)",-2.154,ONES
Cc3c4c(c1c(c2c(cc1)cccc2)c3)cccc4,"InChI=1S/C19H14/c1-13-12-19-16-8-3-2-6-14(16)10-11-18(19)17-9-5-4-7-15(13)17/h2-12H,1H3",-6.570000775,ONES
OC4(C1(C(C3C(C(C1)O)C2(C(=CC(=O)C=C2)C(C3)C)C)CC4)C)C(=O)CO,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",-2.99,ONES
C3=CC(=O)C=C4C(C)CC2C1CCC(C(=O)CO)(O)C1(C)CC(O)C2C43C,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",-3.03,ONES
C41(C(C3C(C(C1)O)C2(C(=CC(=O)C=C2)C(C3)C)C)CCC4(C(=O)CO)O)C,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",-6.368999884,ONES
n2c1ncc(nc1cnc2)C,"InChI=1S/C7H6N4/c1-5-2-9-7-6(11-5)3-8-4-10-7/h2-4H,1H3",0.06,ONES
N3(c1c(cccc1)Oc2ncccc2C3=O)C,"InChI=1S/C13H10N2O2/c1-15-10-6-2-3-7-11(10)17-12-9(13(15)16)5-4-8-14-12/h2-8H,1H3",-3.67,ONES
N1C(=CC(=O)NC1=O)C,"InChI=1S/C5H6N2O2/c1-3-2-4(8)7-5(9)6-3/h2H,1H3,(H2,6,7,8,9)",-1.26,ONES
c21c(ccc(c1)[N+](=O)[O-])COC2=O,"InChI=1S/C8H5NO4/c10-8-7-3-6(9(11)12)2-1-5(7)4-13-8/h1-3H,4H2",-2.6510000000000002,ONES
O(C(CCCCO[N+](=O)[O-])C)[N+](=O)[O-],"InChI=1S/C6H12N2O6/c1-6(14-8(11)12)4-2-3-5-13-7(9)10/h6H,2-5H2,1H3",-2.841,ONES
[N+](=O)(OCCCCCCO[N+](=O)[O-])[O-],InChI=1S/C6H12N2O6/c9-7(10)13-5-3-1-2-4-6-14-8(11)12/h1-6H2,-2.7739999999999996,ONES
CCCCCCCCCCNC(=O)OCC1C(C(C(C(O1)O)O)O)O,"InChI=1S/C17H33NO7/c1-2-3-4-5-6-7-8-9-10-18-17(23)24-11-12-13(19)14(20)15(21)16(22)25-12/h12-16,19-22H,2-11H2,1H3,(H,18,23)",-3.560000001,ONES
CCCCCCCCCNC(=O)OCC1C(C(C(C(O1)O)O)O)O,"InChI=1S/C16H31NO7/c1-2-3-4-5-6-7-8-9-17-16(22)23-10-11-12(18)13(19)14(20)15(21)24-11/h11-15,18-21H,2-10H2,1H3,(H,17,22)",-2.964,ONES
CCCCCCCCNC(=O)OCC1C(C(C(C(O1)O)O)O)O,"InChI=1S/C15H29NO7/c1-2-3-4-5-6-7-8-16-15(21)22-9-10-11(17)12(18)13(19)14(20)23-10/h10-14,17-20H,2-9H2,1H3,(H,16,21)",-2.35,ONES
Sc1nc2cncnc2nc1,"InChI=1S/C6H4N4S/c11-5-2-8-6-4(10-5)1-7-3-9-6/h1-3H,(H,10,11)",-2.71,ONES
C21=C(C(=S)NC(=O)N1)NC(=O)N2,"InChI=1S/C5H4N4O2S/c10-4-6-1-2(7-4)8-5(11)9-3(1)12/h(H4,6,7,8,9,10,11,12)",-4.034999999,ONES
c21c(nc(c(n1)CC)CC)NC(=O)NC2=O,"InChI=1S/C10H12N4O2/c1-3-5-6(4-2)12-8-7(11-5)9(15)14-10(16)13-8/h3-4H2,1-2H3,(H2,12,13,14,15,16)",-2.384,ONES
c21c(nc(c(n1)CC)CC)NC(=O)N=C2,"InChI=1S/C10H12N4O/c1-3-6-7(4-2)13-9-8(12-6)5-11-10(15)14-9/h5H,3-4H2,1-2H3,(H,11,13,14,15)",-2.2640000000000002,ONES
c21c(nc(c(n1)CC)CC)N=CNC2=O,"InChI=1S/C10H12N4O/c1-3-6-7(4-2)14-9-8(13-6)10(15)12-5-11-9/h5H,3-4H2,1-2H3,(H,11,12,14,15)",-1.912,ONES
c21c(nc(c(n1)CC)CC)nc(nc2)N,"InChI=1S/C10H13N5/c1-3-6-7(4-2)14-9-8(13-6)5-12-10(11)15-9/h5H,3-4H2,1-2H3,(H2,11,12,14,15)",-3.0410000000000004,ONES
c21c(nc(c(n1)CC)CC)ncnc2N,"InChI=1S/C10H13N5/c1-3-6-7(4-2)15-10-8(14-6)9(11)12-5-13-10/h5H,3-4H2,1-2H3,(H2,11,12,13,15)",-2.931,ONES
c21c(nc(c(n1)CC)CC)cncn2,"InChI=1S/C10H12N4/c1-3-7-8(4-2)14-10-9(13-7)5-11-6-12-10/h5-6H,3-4H2,1-2H3",-0.12,ONES
C2(c1c(cc(c(c1)O)O)CCN2)(C(=O)O)C,"InChI=1S/C11H13NO4/c1-11(10(15)16)7-5-9(14)8(13)4-6(7)2-3-12-11/h4-5,12-14H,2-3H2,1H3,(H,15,16)",-0.745,ONES
COc1cc(c2c(c1OC)C(=O)OC2)C#N,"InChI=1S/C11H9NO4/c1-14-8-3-6(4-12)7-5-16-11(13)9(7)10(8)15-2/h3H,5H2,1-2H3",-3.484,ONES
COC1=C(C2C(COC2=O)C=C1)OC,"InChI=1S/C10H12O4/c1-12-7-4-3-6-5-14-10(11)8(6)9(7)13-2/h3-4,6,8H,5H2,1-2H3",-1.9,ONES
COc1cc(c2c(c1OC)C(=O)OC2)[N+](=O)[O-],"InChI=1S/C10H9NO6/c1-15-7-3-6(11(13)14)5-4-17-10(12)8(5)9(7)16-2/h3H,4H2,1-2H3",-3.2089999999999996,ONES
c1(c2c(cc(c1OC)OC)nccn2)N,"InChI=1S/C10H11N3O2/c1-14-7-5-6-9(13-4-3-12-6)8(11)10(7)15-2/h3-5H,11H2,1-2H3",-1.71,ONES
c21c(nc(c(n1)C)C)N=CNC2=O,"InChI=1S/C8H8N4O/c1-4-5(2)12-7-6(11-4)8(13)10-3-9-7/h3H,1-2H3,(H,9,10,12,13)",-2.287,ONES
c1(c(nc2c(n1)C(=O)NC=N2)-c3ccccc3)-c4ccccc4,"InChI=1S/C18H12N4O/c23-18-16-17(19-11-20-18)22-15(13-9-5-2-6-10-13)14(21-16)12-7-3-1-4-8-12/h1-11H,(H,19,20,22,23)",-3.177,ONES
c21c(cncn1)N=C(C(=O)N2C)C,"InChI=1S/C8H8N4O/c1-5-8(13)12(2)7-6(11-5)3-9-4-10-7/h3-4H,1-2H3",-1.489,ONES
FC32C(C1C(C(C(C1)C)(O)C(=O)CO)(CC2O)C)CC(C4=CC(=O)C=CC43C)F,"InChI=1S/C22H28F2O5/c1-11-6-13-14-8-16(23)15-7-12(26)4-5-19(15,2)21(14,24)17(27)9-20(13,3)22(11,29)18(28)10-25/h4-5,7,11,13-14,16-17,25,27,29H,6,8-10H2,1-3H3",-5.609999985,ONES
N2(C3C1OC1C2CC(C3)OC(=O)C(CO)c4ccccc4)C,"InChI=1S/C17H21NO4/c1-18-13-7-11(8-14(18)16-15(13)22-16)21-17(20)12(9-19)10-5-3-2-4-6-10/h2-6,11-16,19H,7-9H2,1H3",-0.48,ONES
