SMILES,InChI,logS,source
C2(Cc1ccccc1)(OCCCN(C)C)CCCCCC2,"InChI=1S/C19H31NO/c1-20(2)15-10-16-21-19(13-8-3-4-9-14-19)17-18-11-6-5-7-12-18/h5-7,11-12H,3-4,8-10,13-17H2,1-2H3",-1.619,ONES
FC(F)(F)c1cc3c(cc1)Sc2c(cccc2)N3CCCN(C)C,"InChI=1S/C18H19F3N2S/c1-22(2)10-5-11-23-14-6-3-4-7-16(14)24-17-9-8-13(12-15(17)23)18(19,20)21/h3-4,6-9,12H,5,10-11H2,1-2H3",-5.300000029,ONES
C(=O)(c1ccc(cc1)[N+](=O)[O-])N(C)C,"InChI=1S/C9H10N2O3/c1-10(2)9(12)7-3-5-8(6-4-7)11(13)14/h3-6H,1-2H3",-1.2670000000000001,ONES
c1(ccc(cc1)N=Nc2ccccc2)N(C)C,"InChI=1S/C14H15N3/c1-17(2)14-10-8-13(9-11-14)16-15-12-6-4-3-5-7-12/h3-11H,1-2H3",-5.252000001,ONES
N(C)(C)C(=O)C,InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,1.11,ONES
C(=O)(C)N(C)C,InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,1.11,ONES
N(C)(C)c1ccccc1,"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",-1.92,ONES
c21c(cnc(n1)N(C)C)nccn2,"InChI=1S/C8H9N5/c1-13(2)8-11-5-6-7(12-8)10-4-3-9-6/h3-5H,1-2H3",0.359,ONES
c21c(ncnc1nccn2)N(C)C,"InChI=1S/C8H9N5/c1-13(2)8-6-7(11-5-12-8)10-4-3-9-6/h3-5H,1-2H3",-1.022,ONES
c21c(ncc(n1)N(C)C)cncn2,"InChI=1S/C8H9N5/c1-13(2)7-4-10-6-3-9-5-11-8(6)12-7/h3-5H,1-2H3",-0.022000000000000002,ONES
c1(c(cccc1)C(=O)N(C)C)C(=O)N(C)C,"InChI=1S/C12H16N2O2/c1-13(2)11(15)9-7-5-6-8-10(9)12(16)14(3)4/h5-8H,1-4H3",0.508,ONES
c1(cc(ccc1)C(=O)N(C)C)C(=O)N(C)C,"InChI=1S/C12H16N2O2/c1-13(2)11(15)9-6-5-7-10(8-9)12(16)14(3)4/h5-8H,1-4H3",0.48700000000000004,ONES
C(=O)(c1ccc(cc1)C(=O)N(C)C)N(C)C,"InChI=1S/C12H16N2O2/c1-13(2)11(15)9-5-7-10(8-6-9)12(16)14(3)4/h5-8H,1-4H3",0.266,ONES
C(=O)(N(C)C)CCC(=O)N(C)C,"InChI=1S/C8H16N2O2/c1-9(2)7(11)5-6-8(12)10(3)4/h5-6H2,1-4H3",0.504,ONES
C1=CN(C=CN1C(C(Cl)(Cl)Cl)NC=O)C(C(Cl)(Cl)Cl)NC=O,"InChI=1S/C10H10Cl6N4O2/c11-9(12,13)7(17-5-21)19-1-2-20(4-3-19)8(18-6-22)10(14,15)16/h1-8H,(H,17,21)(H,18,22)",-4.189999998999999,ONES
C(=O)(CCCCC(=O)NCCO)NCCO,"InChI=1S/C10H20N2O4/c13-7-5-11-9(15)3-1-2-4-10(16)12-6-8-14/h13-14H,1-8H2,(H,11,15)(H,12,16)",0.41200000000000003,ONES
C(=O)(C(=O)NCCO)NCCO,"InChI=1S/C6H12N2O4/c9-3-1-7-5(11)6(12)8-2-4-10/h9-10H,1-4H2,(H,7,11)(H,8,12)",-0.11199999999999999,ONES
Cc1ccccc1NC(=O)C(=O)C(=O)Nc2ccccc2C,"InChI=1S/C17H16N2O3/c1-11-7-3-5-9-13(11)18-16(21)15(20)17(22)19-14-10-6-4-8-12(14)2/h3-10H,1-2H3,(H,18,21)(H,19,22)",-2.1959999999999997,ONES
C(CC(CCNCCNCCC(CC(C)(C)C)C)C)(C)(C)C,"InChI=1S/C20H44N2/c1-17(15-19(3,4)5)9-11-21-13-14-22-12-10-18(2)16-20(6,7)8/h17-18,21-22H,9-16H2,1-8H3",-2.2430000000000003,ONES
c1(ccccc1)CNCCNCc2ccccc2,"InChI=1S/C16H20N2/c1-3-7-15(8-4-1)13-17-11-12-18-14-16-9-5-2-6-10-16/h1-10,17-18H,11-14H2",-1.206,ONES
C2(NCCNC1CCCCC1)CCCCC2,"InChI=1S/C14H28N2/c1-3-7-13(8-4-1)15-11-12-16-14-9-5-2-6-10-14/h13-16H,1-12H2",-0.98,ONES
c1(nc(nc(n1)SC)NCC)NCC,"InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",-2.676,ONES
c21c3cccc1cccc2CN(C3)C(=NC)NC,"InChI=1S/C15H17N3/c1-16-15(17-2)18-9-12-7-3-5-11-6-4-8-13(10-18)14(11)12/h3-8H,9-10H2,1-2H3,(H,16,17)",-1.1520000000000001,ONES
c21c3cccc1cccc2CN(C3)C(=Nc4ccc(cc4)N)N,"InChI=1S/C19H18N4/c20-16-7-9-17(10-8-16)22-19(21)23-11-14-5-1-3-13-4-2-6-15(12-23)18(13)14/h1-10H,11-12,20H2,(H2,21,22)",-1.8319999999999999,ONES
Clc1cc(c(cc1)N=CN(C)C)C,"InChI=1S/C10H13ClN2/c1-8-6-9(11)4-5-10(8)12-7-13(2)3/h4-7H,1-3H3",-2.86,ONES
Clc1cc(c(cc1)N=CN(C)C)C,"InChI=1S/C10H13ClN2/c1-8-6-9(11)4-5-10(8)12-7-13(2)3/h4-7H,1-3H3",-2.86,ONES
c1(c3c(nc2c1ccc(c2)Cl)ccc(c3)OC)NC(CCCN(CC)CC)C,"InChI=1S/C23H30ClN3O/c1-5-27(6-2)13-7-8-16(3)25-23-19-11-9-17(24)14-22(19)26-21-12-10-18(28-4)15-20(21)23/h9-12,14-16H,5-8,13H2,1-4H3,(H,25,26)",-2.64,ONES
c21c3cccc1cccc2CN(C3)C(=N)NN(C)C,"InChI=1S/C15H18N4/c1-18(2)17-15(16)19-9-12-7-3-5-11-6-4-8-13(10-19)14(11)12/h3-8H,9-10H2,1-2H3,(H2,16,17)",-1.067,ONES
C(=O)(NNC(=O)CCC)CCC,"InChI=1S/C8H16N2O2/c1-3-5-7(11)9-10-8(12)6-4-2/h3-6H2,1-2H3,(H,9,11)(H,10,12)",-0.996,ONES
c21c3cccc1CCCC2CN(C3)C(=NO)N,"InChI=1S/C13H17N3O/c14-13(15-17)16-7-10-5-1-3-9-4-2-6-11(8-16)12(9)10/h1,3,5,11,17H,2,4,6-8H2,(H2,14,15)",-1.35,ONES
CC(=NNC(=N)N1Cc2cccc3c2c(ccc3)C1)C,"InChI=1S/C16H18N4/c1-11(2)18-19-16(17)20-9-13-7-3-5-12-6-4-8-14(10-20)15(12)13/h3-8H,9-10H2,1-2H3,(H2,17,19)",-2.483,ONES
OC(CNC(C)(C)C)COc1cccc2c1C[C@H](O)[C@H](O)C2,"InChI=1S/C17H27NO4/c1-17(2,3)18-9-12(19)10-22-16-6-4-5-11-7-14(20)15(21)8-13(11)16/h4-6,12,14-15,18-21H,7-10H2,1-3H3/t12?,14-,15+/m1/s1",-1.008,ONES
N(CCOC(=O)c1ccc(cc1)N)CCCCC,"InChI=1S/C14H22N2O2/c1-2-3-4-9-16-10-11-18-14(17)12-5-7-13(15)8-6-12/h5-8,16H,2-4,9-11,15H2,1H3",-3.27,ONES
O=C\2c1c(nc(cc1)C)N(/C=C/2C(=O)O)CC,"InChI=1S/C12H12N2O3/c1-3-14-6-9(12(16)17)10(15)8-5-4-7(2)13-11(8)14/h4-6H,3H2,1-2H3,(H,16,17)",-3.503,ONES
O=C\2c1c(nc(cc1)C)N(/C=C/2C(=O)O)CC,"InChI=1S/C12H12N2O3/c1-3-14-6-9(12(16)17)10(15)8-5-4-7(2)13-11(8)14/h4-6H,3H2,1-2H3,(H,16,17)",-3.866999999,ONES
N1(C=C(C(=O)c2c1nc(cc2)C)C(=O)O)CC,"InChI=1S/C12H12N2O3/c1-3-14-6-9(12(16)17)10(15)8-5-4-7(2)13-11(8)14/h4-6H,3H2,1-2H3,(H,16,17)",-3.37,ONES
O=C\2c1c(nc(cc1)C)N(/C=C/2C(=O)O)CC,"InChI=1S/C12H12N2O3/c1-3-14-6-9(12(16)17)10(15)8-5-4-7(2)13-11(8)14/h4-6H,3H2,1-2H3,(H,16,17)",-3.610100001,ONES
O=C4[C@@H]5Oc1c2c(ccc1O)C[C@H]3N(CC[C@]25[C@@]3(O)CC4)C\C=C,"InChI=1S/C19H21NO4/c1-2-8-20-9-7-18-15-11-3-4-12(21)16(15)24-17(18)13(22)5-6-19(18,23)14(20)10-11/h2-4,14,17,21,23H,1,5-10H2/t14-,17+,18+,19-/m1/s1",-2.8978,ONES
c1ccc2ccccc2c1,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,-3.6719999999999997,ONES
c1ccc2ccccc2c1,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,-3.6,ONES
c1cccc2ccccc21,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,-3.6,ONES
Oc2c1c(c(ccc1)O)ccc2,"InChI=1S/C10H8O2/c11-9-5-1-3-7-8(9)4-2-6-10(7)12/h1-6,11-12H",-2.92,ONES
S(=O)(=O)(c1cc2c(cc1)cccc2)O,"InChI=1S/C10H8O3S/c11-14(12,13)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,11,12,13)",-1.265,ONES
O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,"InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)/t9-/m0/s1",-4.160819902,ONES
O=C(O)[C@H](c1ccc2c(c1)ccc(OC)c2)C,"InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)/t9-/m0/s1",-3.5528419689999997,ONES
C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,"InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)/t9-/m0/s1",-3.787,ONES
C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,"InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)/t9-/m0/s1",-4.160000001,ONES
c1cc(cnc1)C(=O)N,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)",0.61,ONES
[N+](=O)([O-])c1cc(c(cc1)NC(=O)c2c(ccc(c2)Cl)O)Cl,"InChI=1S/C13H8Cl2N2O4/c14-7-1-4-12(18)9(5-7)13(19)16-11-3-2-8(17(20)21)6-10(11)15/h1-6,18H,(H,16,19)",-4.700000003,ONES
N1(C(CCC1)c2cnccc2)C,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3",0.79,ONES
O=C(O)c1cccnc1,"InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)",-0.437469231,ONES
c1cc(cnc1)C(=O)O,"InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)",-0.9209553490000001,ONES
n1cc(ccc1)C(=O)O,"InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)",-0.84,ONES
O=C(OC)\C1=C(\N/C(=C(/C(=O)OC)C1c2ccccc2[N+]([O-])=O)C)C,"InChI=1S/C17H18N2O6/c1-9-13(16(20)24-3)15(14(10(2)18-9)17(21)25-4)11-7-5-6-8-12(11)19(22)23/h5-8,15,18H,1-4H3",-4.54,ONES
O=C(OC)\C1=C(\N/C(=C(/C(=O)OC)C1c2ccccc2[N+]([O-])=O)C)C,"InChI=1S/C17H18N2O6/c1-9-13(16(20)24-3)15(14(10(2)18-9)17(21)25-4)11-7-5-6-8-12(11)19(22)23/h5-8,15,18H,1-4H3",-4.7600000069999995,ONES
FC(F)(F)c1cc(ccc1)Nc2ncccc2C(=O)O,"InChI=1S/C13H9F3N2O2/c14-13(15,16)8-3-1-4-9(7-8)18-11-10(12(19)20)5-2-6-17-11/h1-7H,(H,17,18)(H,19,20)",-4.171831109,ONES
FC(F)(F)c1cc(ccc1)Nc2ncccc2C(=O)O,"InChI=1S/C13H9F3N2O2/c14-13(15,16)8-3-1-4-9(7-8)18-11-10(12(19)20)5-2-6-17-11/h1-7H,(H,17,18)(H,19,20)",-3.522878745,ONES
FC(F)(F)c1cc(ccc1)Nc2ncccc2C(=O)O,"InChI=1S/C13H9F3N2O2/c14-13(15,16)8-3-1-4-9(7-8)18-11-10(12(19)20)5-2-6-17-11/h1-7H,(H,17,18)(H,19,20)",-3.5195990160000004,ONES
FC(F)(F)c1cc(ccc1)Nc2ncccc2C(=O)O,"InChI=1S/C13H9F3N2O2/c14-13(15,16)8-3-1-4-9(7-8)18-11-10(12(19)20)5-2-6-17-11/h1-7H,(H,17,18)(H,19,20)",-4.169999997,ONES
FC(F)(F)c1cc(ccc1)Nc2ncccc2C(=O)O,"InChI=1S/C13H9F3N2O2/c14-13(15,16)8-3-1-4-9(7-8)18-11-10(12(19)20)5-2-6-17-11/h1-7H,(H,17,18)(H,19,20)",-4.578899999,ONES
[N+](=O)([O-])c1oc(cc1)C=NO,"InChI=1S/C5H4N2O4/c8-6-3-4-1-2-5(11-4)7(9)10/h1-3,8H",-2.19,ONES
[N+](=O)([O-])c1oc(cc1)C=NO,"InChI=1S/C5H4N2O4/c8-6-3-4-1-2-5(11-4)7(9)10/h1-3,8H",-2.19,ONES
[N+](=O)([O-])c1cc2c(cc1)N(C(=O)CN=C2c3ccccc3)C,"InChI=1S/C16H13N3O3/c1-18-14-8-7-12(19(21)22)9-13(14)16(17-10-15(18)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3",-3.8000000010000003,ONES
[N+](=O)([O-])c1sc(nc1)N2CCNC2=O,"InChI=1S/C6H6N4O3S/c11-5-7-1-2-9(5)6-8-3-4(14-6)10(12)13/h3H,1-2H2,(H,7,11)",-3.22,ONES
[N+](=O)([O-])c1cc2c(cc1)NC(=O)CN=C2c3ccccc3,"InChI=1S/C15H11N3O3/c19-14-9-16-15(10-4-2-1-3-5-10)12-8-11(18(20)21)6-7-13(12)17-14/h1-8H,9H2,(H,17,19)",-3.7850000010000002,ONES
[N+](=O)([O-])c1cc2c(cc1)NC(=O)CN=C2c3ccccc3,"InChI=1S/C15H11N3O3/c19-14-9-16-15(10-4-2-1-3-5-10)12-8-11(18(20)21)6-7-13(12)17-14/h1-8H,9H2,(H,17,19)",-3.8000000010000003,ONES
[N+](=O)([O-])c1ccccc1,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,-1.8,ONES
c1(ccccc1)[N+](=O)[O-],InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,-1.83,ONES
[N+](=O)([O-])CC,"InChI=1S/C2H5NO2/c1-2-3(4)5/h2H2,1H3",-0.22,ONES
CC[N+](=O)[O-],"InChI=1S/C2H5NO2/c1-2-3(4)5/h2H2,1H3",-0.22,ONES
[N+](=O)([O-])c1ccc(cc1)Oc2c(cc(cc2)Cl)Cl,InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,-5.459999937999999,ONES
Clc1c(ccc(c1)Cl)Oc2ccc(cc2)[N+](=O)[O-],InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,-5.459999937999999,ONES
c1(oc(cc1)[N+](=O)[O-])C=NNC(=O)N,"InChI=1S/C6H6N4O4/c7-6(11)9-8-3-4-1-2-5(14-4)10(12)13/h1-3H,(H3,7,9,11)",-2.92,ONES
O=[N+]([O-])c2oc(/C=N/N1C(=O)NC(=O)C1)cc2,"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)/b9-3+",-3.489,ONES
O=[N+]([O-])c2oc(/C=N/N1C(=O)NC(=O)C1)cc2,"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)/b9-3+",-3.2385,ONES
[N+](=O)([O-])c1oc(cc1)C=NN2CC(=O)NC2=O,"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)",-3.38,ONES
[N+](=O)([O-])OC(CO[N+](=O)[O-])CO[N+](=O)[O-],"InChI=1S/C3H5N3O9/c7-4(8)13-1-3(15-6(11)12)2-14-5(9)10/h3H,1-2H2",-2.22,ONES
[N+](=O)([O-])NC(=N)N,"InChI=1S/CH4N4O2/c2-1(3)4-5(6)7/h(H4,2,3,4)",-1.37,ONES
[N+](=O)([O-])C,InChI=1S/CH3NO2/c1-2(3)4/h1H3,0.26,ONES
C[N+](=O)[O-],InChI=1S/CH3NO2/c1-2(3)4/h1H3,0.26,ONES
O=CCCCCCCCC,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3",-3.17,ONES
C(=O)CCCCCCCC,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3",-3.17,ONES
C(CCCC)CCCC,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",-5.879999914,ONES
C(=S)(CCCCCCCC(=S)O)O,"InChI=1S/C9H16O2S2/c10-8(12)6-4-2-1-3-5-7-9(11)13/h1-7H2,(H,10,12)(H,11,13)",-2.3890000000000002,ONES
N7C(=O)C1C(C2C=C(C1C2=C(c3ncccc3)c4ccccc4)C(O)(c5ncccc5)c6ccccc6)C7=O,"InChI=1S/C33H25N3O3/c37-31-28-22-19-23(33(39,21-13-5-2-6-14-21)25-16-8-10-18-35-25)29(30(28)32(38)36-31)27(22)26(20-11-3-1-4-12-20)24-15-7-9-17-34-24/h1-19,22,28-30,39H,(H,36,37,38)",-3.930000002,ONES
O=C4\C=C3/[C@@H]([C@H]2CC[C@]1([C@@H](CC[C@]1(C#C)O)[C@@H]2CC3)C)CC4,"InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3/t15-,16+,17+,18-,19-,20-/m0/s1",-4.657,ONES
O=C4\C=C3/[C@@H]([C@H]2CC[C@]1([C@@H](CC[C@]1(C#C)O)[C@@H]2CC3)C)CC4,"InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3/t15-,16+,17+,18-,19-,20-/m0/s1",-4.929999983,ONES
O=C4\C=C3/[C@@H]([C@H]2CC[C@]1([C@@H](CC[C@]1(C#C)O)[C@@H]2CC3)C)CC4,"InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3/t15-,16+,17+,18-,19-,20-/m0/s1",-4.570000001,ONES
OC43C2C(C1C(C(CC1)(O)C#C)(CC2)C)CCC3=CC(=O)CC4,"InChI=1S/C20H26O3/c1-3-19(22)10-8-16-15-5-4-13-12-14(21)6-11-20(13,23)17(15)7-9-18(16,19)2/h1,12,15-17,22-23H,4-11H2,2H3",-4.570000001,ONES
O(C4(C3(C(C2C(C1CCC(=O)C=C1CC2)CC3)CC4)C)C#C)C(=O)C,"InChI=1S/C22H28O3/c1-4-22(25-14(2)23)12-10-20-19-7-5-15-13-16(24)6-8-17(15)18(19)9-11-21(20,22)3/h1,13,17-20H,5-12H2,2-3H3",-4.789999999,ONES
O=C(O)\C2=C\N(c1cc(c(F)cc1C2=O)N3CCNCC3)CC,"InChI=1S/C16H18FN3O3/c1-2-19-9-11(16(22)23)15(21)10-7-12(17)14(8-13(10)19)20-5-3-18-4-6-20/h7-9,18H,2-6H2,1H3,(H,22,23)",-2.761,ONES
O=C(O)\C2=C\N(c1cc(c(F)cc1C2=O)N3CCNCC3)CC,"InChI=1S/C16H18FN3O3/c1-2-19-9-11(16(22)23)15(21)10-7-12(17)14(8-13(10)19)20-5-3-18-4-6-20/h7-9,18H,2-6H2,1H3,(H,22,23)",-2.9589999999999996,ONES
O=C(O)\C2=C\N(c1cc(c(F)cc1C2=O)N3CCNCC3)CC,"InChI=1S/C16H18FN3O3/c1-2-19-9-11(16(22)23)15(21)10-7-12(17)14(8-13(10)19)20-5-3-18-4-6-20/h7-9,18H,2-6H2,1H3,(H,22,23)",-2.7565,ONES
c3cc2c(/C(c1c(cccc1)CC2)=C/CCNC)cc3,"InChI=1S/C19H21N/c1-20-14-6-11-19-17-9-4-2-7-15(17)12-13-16-8-3-5-10-18(16)19/h2-5,7-11,20H,6,12-14H2,1H3",-4.496099995,ONES
c3cc2c(/C(c1c(cccc1)CC2)=C/CCNC)cc3,"InChI=1S/C19H21N/c1-20-14-6-11-19-17-9-4-2-7-15(17)12-13-16-8-3-5-10-18(16)19/h2-5,7-11,20H,6,12-14H2,1H3",-4.0168,ONES
N3(CCc1c(c(c2c(c1)OCO2)OC)C3C4OC(=O)c5c4ccc(c5OC)OC)C,"InChI=1S/C22H23NO7/c1-23-8-7-11-9-14-20(29-10-28-14)21(27-4)15(11)17(23)18-12-5-6-13(25-2)19(26-3)16(12)22(24)30-18/h5-6,9,17-18H,7-8,10H2,1-4H3",-3.14,ONES
N73C6C1(C4N(c2c1cc(c(c2)OC)OC)C(=O)CC5OCC=C(C3)C(C54)C6)CC7,"InChI=1S/C23H26N2O4/c1-27-16-8-14-15(9-17(16)28-2)25-20(26)10-18-21-13-7-19-23(14,22(21)25)4-5-24(19)11-12(13)3-6-29-18/h3,8-9,13,18-19,21-22H,4-7,10-11H2,1-2H3",-2.09,ONES
N73C6C1(C4N(c2c1cc(c(c2)OC)OC)C(=O)CC5OCC=C(C3)C(C54)C6)CC7,"InChI=1S/C23H26N2O4/c1-27-16-8-14-15(9-17(16)28-2)25-20(26)10-18-21-13-7-19-23(14,22(21)25)4-5-24(19)11-12(13)3-6-29-18/h3,8-9,13,18-19,21-22H,4-7,10-11H2,1-2H3",-2.09,ONES
c41c(c(cc2c1C=CC(O2)(C)C)OC)C(=O)c3c(nccc3)N4C,"InChI=1S/C19H18N2O3/c1-19(2)8-7-11-13(24-19)10-14(23-4)15-16(11)21(3)18-12(17(15)22)6-5-9-20-18/h5-10H,1-4H3",-3.964000001,ONES
NC(=O)OCc1ccccc1,"InChI=1S/C8H9NO2/c9-8(10)11-6-7-4-2-1-3-5-7/h1-5H,6H2,(H2,9,10)",-0.35,ONES
NC(=O)OCCCC,"InChI=1S/C5H11NO2/c1-2-3-4-8-5(6)7/h2-4H2,1H3,(H2,6,7)",-0.66,ONES
[N+](=O)([O-])c1c(cccc1)Cl,InChI=1S/C6H4ClNO2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,-2.55,ONES
Oc1c(cccc1)C,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3",-0.62,ONES
NC(=O)OCC,"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",0.85,ONES
Oc1c(cccc1)CC,"InChI=1S/C8H10O/c1-2-7-5-3-4-6-8(7)9/h3-6,9H,2H2,1H3",-1.36,ONES
NC(=O)OCC(C)C,"InChI=1S/C5H11NO2/c1-4(2)3-8-5(6)7/h4H,3H2,1-2H3,(H2,6,7)",-0.3,ONES
O(C)c1c(cccc1)O,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",-1.96,ONES
NC(=O)OC,"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",0.97,ONES
NC(=O)OC(C)(C)C,"InChI=1S/C5H11NO2/c1-5(2,3)8-4(6)7/h1-3H3,(H2,6,7)",0.1,ONES
Clc1ccccc1C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,"InChI=1S/C14H9Cl5/c15-10-7-5-9(6-8-10)13(14(17,18)19)11-3-1-2-4-12(11)16/h1-8,13H",-6.620000527999999,ONES
c1(c(cccc1)C(=O)OCCCC)C(=O)OCC(CCCC)CC,"InChI=1S/C20H30O4/c1-4-7-11-16(6-3)15-24-20(22)18-13-10-9-12-17(18)19(21)23-14-8-5-2/h9-10,12-13,16H,4-8,11,14-15H2,1-3H3",-7.223001158,ONES
C1(C(=C(NC(=C1C(=O)OC)C)C)C(=O)OCC)c2c(c(ccc2)Cl)Cl,"InChI=1S/C18H19Cl2NO4/c1-5-25-18(23)14-10(3)21-9(2)13(17(22)24-4)15(14)11-7-6-8-12(19)16(11)20/h6-8,15,21H,5H2,1-4H3",-5.681999935,ONES
c31c(c(c(c(c1Cl)Cl)Cl)Cl)Oc2c(c(c(c(c2Cl)Cl)Cl)Cl)O3,InChI=1S/C12Cl8O2/c13-1-2(14)6(18)10-9(5(1)17)21-11-7(19)3(15)4(16)8(20)12(11)22-10,-12.79048499,ONES
o1c3c(c2c1c(c(c(c2Cl)Cl)Cl)Cl)c(c(c(c3Cl)Cl)Cl)Cl,InChI=1S/C12Cl8O/c13-3-1-2-4(14)6(16)8(18)10(20)12(2)21-11(1)9(19)7(17)5(3)15,-11.52287875,ONES
C1(C(C(C1(F)F)(F)F)(F)F)(F)F,"InChI=1S/C4F8/c5-1(6)2(7,8)4(11,12)3(1,9)10",-3.920000002,ONES
CCCCCCCC=O,"InChI=1S/C8H16O/c1-2-3-4-5-6-7-8-9/h8H,2-7H2,1H3",-2.36,ONES
CCCCCCCC=O,"InChI=1S/C8H16O/c1-2-3-4-5-6-7-8-9/h8H,2-7H2,1H3",-2.36,ONES
C(CCCC)CCC,"InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-5.240000028,ONES
CCCCCCCC,"InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-5.240000028,ONES
C(=S)(CCCCCCC(=S)O)O,"InChI=1S/C8H14O2S2/c9-7(11)5-3-1-2-4-6-8(10)12/h1-6H2,(H,9,11)(H,10,12)",-2.235,ONES
C(C(=O)OCCCCCCCC)(OC(=O)C)C,"InChI=1S/C13H24O4/c1-4-5-6-7-8-9-10-16-13(15)11(2)17-12(3)14/h11H,4-10H2,1-3H3",-3.388,ONES
C(=O)(C(O)C)OCCCCCCCC,"InChI=1S/C11H22O3/c1-3-4-5-6-7-8-9-14-11(13)10(2)12/h10,12H,3-9H2,1-2H3",-1.273,ONES
CCCCCCCCOC(=O)c1ccc(c(c1)Br)O,"InChI=1S/C15H21BrO3/c1-2-3-4-5-6-7-10-19-15(18)12-8-9-14(17)13(16)11-12/h8-9,11,17H,2-7,10H2,1H3",-4.5179999980000005,ONES
CCCCCCCCOC(=O)c1ccc(c(c1)Cl)O,"InChI=1S/C15H21ClO3/c1-2-3-4-5-6-7-10-19-15(18)12-8-9-14(17)13(16)11-12/h8-9,11,17H,2-7,10H2,1H3",-4.375000003999999,ONES
