"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"17159","N=3(C1(=C(C=C2(CCCCC2(=C1)))NC=3CC))","CCC1NC2C=C3CCCCC3=CC=2N=1","InChI=1S/C13H16N2/c1-2-13-14-11-7-9-5-3-4-6-10(9)8-12(11)15-13/h7-8H,2-6H2,1H3,(H,14,15)","YWNPBMAEAGLORY-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",6.64
"11322","N(C(C#C)(C)C)(C(C#C)(C)C)C","CN(C(C)(C)C#C)C(C)(C)C#C","InChI=1S/C11H17N/c1-8-10(3,4)12(7)11(5,6)9-2/h1-2H,3-7H3","RLTYJHXKULGJJW-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.65
"13809","N=2(C=1(C(=CC=C(C=1)N)C=CC=2))","NC1C=C2N=CC=CC2=CC=1","InChI=1S/C9H8N2/c10-8-4-3-7-2-1-5-11-9(7)6-8/h1-6H,10H2","RZAUIOKDXQWSQE-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.65
"13756","N1(=CNC(=C1)CC=2(NC=NC=2))","C(C1=CN=CN1)C1=CN=CN1","InChI=1S/C7H8N4/c1(6-2-8-4-10-6)7-3-9-5-11-7/h2-5H,1H2,(H,8,10)(H,9,11)","OPYSJMNXDRFQHK-UHFFFAOYSA-N","?, ?","25","potentiometric","a1/apparent","?, ?","basic",6.66
"17209","N2(=NC=1(C(=CC=CC=1)C=3(C2=CC=C(C=3)N)))","NC1C=C2C3=CC=CC=C3N=NC2=CC=1","InChI=1S/C12H9N3/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-15-12/h1-7H,13H2","GOSUGWDGAOERRQ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",6.68
"15163","S1(C(=NCC)N(CC)N=C1C2(=CC=CC=C2))","CCN1N=C(SC1=NCC)C1C=CC=CC=1","InChI=1S/C12H15N3S/c1-3-13-12-15(4-2)14-11(16-12)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3","XPVRYEMRPOJNIW-UHFFFAOYSA-N","?",,"spectrophotometric","b/apparent","?","basic",6.7
"15804","FC1(=C(F)C=CC=C1C(C3(=CC=2(N(C(N)=NC=2C=C3)C(C)C)))=CC(=O)N)","CC(C)N1C2C=C(C=CC=2N=C1N)C(=CC(N)=O)C1=CC=CC(F)=C1F","InChI=1S/C19H18F2N4O/c1-10(2)25-16-8-11(6-7-15(16)24-19(25)23)13(9-17(22)26)12-4-3-5-14(20)18(12)21/h3-10H,1-2H3,(H2,22,26)(H2,23,24)","AKKDIOKNTHHIJE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.7
"14298","N#CCC(N)C1(=CC=CC=C1)","NC(CC#N)C1C=CC=CC=1","InChI=1S/C9H10N2/c10-7-6-9(11)8-4-2-1-3-5-8/h1-5,9H,6,11H2","YHBWEFKGUHZLOA-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",6.7
"16447","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCCC[NH+](C)C)C=CC=2))","CN(C)CCCCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C15H20N4O2/c1-18(2)11-4-3-9-16-13-8-10-17-12-6-5-7-14(15(12)13)19(20)21/h5-8,10H,3-4,9,11H2,1-2H3,(H,16,17)","OSWHQYWCZGPVLJ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.71
"12268","O=[N+]([O-])C1(=CC=C(N=CN(C)C)C=C1)","CN(C)C=NC1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C9H11N3O2/c1-11(2)7-10-8-3-5-9(6-4-8)12(13)14/h3-7H,1-2H3","VBLAVCCSDMDOCP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N=C-H","basic",6.71
"14970","ClC=1(C=3(C(N=C2(C=1C=CC=C2))=CC(N)=CC=3))","NC1C=C2N=C3C=CC=CC3=C(Cl)C2=CC=1","InChI=1S/C13H9ClN2/c14-13-9-3-1-2-4-11(9)16-12-7-8(15)5-6-10(12)13/h1-7H,15H2","VUZMIFMWXDKGLV-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",6.74
"15584","O(C3(=C(C=1(NC2(=NC=CN2(C=1))))C=CC(=C3)OC))C","COC1C=C(C=CC=1C1=CN2C=CN=C2N1)OC","InChI=1S/C13H13N3O2/c1-17-9-3-4-10(12(7-9)18-2)11-8-16-6-5-14-13(16)15-11/h3-8H,1-2H3,(H,14,15)","LMHCKZHSMROQMN-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.76
"16403","P(C1(=NC=C(N1)CCO))(C2(=NC=C(N2)CCO))C3(=NC=C(N3)CCO)","OCCC1=CN=C(N1)P(C1NC(CCO)=CN=1)C1NC(CCO)=CN=1","InChI=1S/C15H21N6O3P/c22-4-1-10-7-16-13(19-10)25(14-17-8-11(20-14)2-5-23)15-18-9-12(21-15)3-6-24/h7-9,22-24H,1-6H2,(H,16,19)(H,17,20)(H,18,21)","RPTTYHXIZKDXHI-UHFFFAOYSA-N","?, ?, ?","18","potentiometric","a3/apparent","H, H, H","basic",6.763333333333332
"10215","N1(=C(C=C(C)C=C1)C)","CC1=CC(C)=NC=C1","InChI=1S/C7H9N/c1-6-3-4-8-7(2)5-6/h3-5H,1-2H3","JYYNAJVZFGKDEQ-UHFFFAOYSA-N","?","25","mean from 4","a1/apparent","?","basic",6.77
"15116","N=C(C1(=C(C=CC(=C1)C)C))C2(=CC=CC=C2)","CC1C=CC(C)=CC=1C(=N)C1C=CC=CC=1","InChI=1S/C15H15N/c1-11-8-9-12(2)14(10-11)15(16)13-6-4-3-5-7-13/h3-10,16H,1-2H3","OGWHLATUKVEFKQ-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",6.79
"10380","N(N(CC)C)(CC)C","CN(CC)N(C)CC","InChI=1S/C6H16N2/c1-5-7(3)8(4)6-2/h5-6H2,1-4H3","WRWLUVYSSFLJRO-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",6.8
"13773","[S-]C1(=NC=NC=2(C1=NC=CN=2))","SC1=NC=NC2=NC=CN=C21","InChI=1S/C6H4N4S/c11-6-4-5(9-3-10-6)8-2-1-7-4/h1-3H,(H,8,9,10,11)","GTLUQRDIJWHQGF-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.81
"15235","O=C(C(C1(=CC=CC=C1))(C2(=CC=CC=C2))CCN3(CCOCC3))C","C=C(O)C(CCN1CCOCC1)(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C21H25NO2/c1-18(23)21(19-8-4-2-5-9-19,20-10-6-3-7-11-20)12-13-22-14-16-24-17-15-22/h2-11,23H,1,12-17H2","XICISKACZHFHFI-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.83
"13312","[N+]2(=CC=1(C(=CC=CC=1)C=C2))(CCN)","NCC[N+]1=CC2=CC=CC=C2C=C1","InChI=1S/C11H13N2/c12-6-8-13-7-5-10-3-1-2-4-11(10)9-13/h1-5,7,9H,6,8,12H2/q+1","FGFXLNYGQQPZIJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N-H","basic",6.85
"10648","ClC1(=C(N=CN(C)C)C=CC=C1)","CN(C)C=NC1C=CC=CC=1Cl","InChI=1S/C9H11ClN2/c1-12(2)7-11-9-6-4-3-5-8(9)10/h3-7H,1-2H3","APKRGIKHQYEHGV-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",6.85
"11122","N1(=C(CCC1)CC2(=CC=CC=C2))","C(C1C=CC=CC=1)C1CCCN=1","InChI=1S/C11H13N/c1-2-5-10(6-3-1)9-11-7-4-8-12-11/h1-3,5-6H,4,7-9H2","RSOADCLKZJGKCE-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",6.9
"17436","S(C(=N)C)CC","CCSC(C)=N","InChI=1S/C4H9NS/c1-3-6-4(2)5/h5H,3H2,1-2H3","FMWBLHIAPXJSOQ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.9
"13931","O2(C(CN(CC1(OC1))CC)C2)","CCN(CC1CO1)CC1CO1","InChI=1S/C8H15NO2/c1-2-9(3-7-5-10-7)4-8-6-11-8/h7-8H,2-6H2,1H3","LCCUFKXWBJYLNW-UHFFFAOYSA-N","?","20","potentiometric","b1/apparent","NH%+&","basic",6.91
"14969","ClC3(=CC=1(C(=NC2(=CC(N)=CC=C2(C=1)))C=C3))","NC1C=C2N=C3C=CC(Cl)=CC3=CC2=CC=1","InChI=1S/C13H9ClN2/c14-10-2-4-12-9(6-10)5-8-1-3-11(15)7-13(8)16-12/h1-7H,15H2","RCUYJUQAOKVDKZ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",6.95
"13476","OC=2(C1(=NC=CC=C1C(N)=CC=2N))","NC1C=C(N)C2=CC=CN=C2C=1O","InChI=1S/C9H9N3O/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H,10-11H2","LZKZQHIHBPJQIL-UHFFFAOYSA-N","?","20",,"a1/apparent","?","basic",6.96
"13395","O=C([O-])C=2(C1(=NC=CC=C1C=CC=2))","OC(=O)C1=CC=CC2=CC=CN=C21","InChI=1S/C10H7NO2/c12-10(13)8-5-1-3-7-4-2-6-11-9(7)8/h1-6H,(H,12,13)","QRDZFPUVLYEQTA-UHFFFAOYSA-N","?","25","mean from 3","a/thermodynamic","?","basic",6.99
"13305","N1(=C(NC(=C1C)C)C2(=CC=CC=C2))","CC1N=C(NC=1C)C1C=CC=CC=1","InChI=1S/C11H12N2/c1-8-9(2)13-11(12-8)10-6-4-3-5-7-10/h3-7H,1-2H3,(H,12,13)","VRGWNMQXSXRSTC-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.0
"16525","O=CCCC(OC1(OC(C(N(C)C)C(C1O)O)C))C(O)C","CC(O)C(CC=CO)OC1OC(C)C(C(O)C1O)N(C)C","InChI=1S/C14H27NO6/c1-8(17)10(6-5-7-16)21-14-13(19)12(18)11(15(3)4)9(2)20-14/h5,7-14,16-19H,6H2,1-4H3","FRKICWJNYFWWMS-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",7.0
"10434","[Br]CCN(CC)CC","CCN(CCBr)CC","InChI=1S/C6H14BrN/c1-3-8(4-2)6-5-7/h3-6H2,1-2H3","WRYDGMWSKBGVHS-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",7.0
"16025","N1(=C(NC=2(C1=CC3(=CC=CC=C3(C=2))))N)","NC1NC2=CC3=CC=CC=C3C=C2N=1","InChI=1S/C11H9N3/c12-11-13-9-5-7-3-1-2-4-8(7)6-10(9)14-11/h1-6H,(H3,12,13,14)","PKAMQIFKTSHCLX-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",7.01
"11512","N#CC1(C(N(C)C)CCC1)","CN(C)C1CCCC1C#N","InChI=1S/C8H14N2/c1-10(2)8-5-3-4-7(8)6-9/h7-8H,3-5H2,1-2H3","OJZYSLZVUVYYKP-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","NH","basic",7.02
"16986","N=1(C(=CNC=1)C(C2(=C(C(=CC=C2)C)C))C)","CC1=C(C=CC=C1C)C(C)C1=CNC=N1","InChI=1S/C13H16N2/c1-9-5-4-6-12(10(9)2)11(3)13-7-14-8-15-13/h4-8,11H,1-3H3,(H,14,15)","CUHVIMMYOGQXCV-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","NH","basic",7.04
"14612","SCC(N)C(=O)NC(C(=O)O)CC(=O)N","NC(=O)CC(=NC(O)=C(N)CS)C(O)O","InChI=1S/C7H13N3O4S/c8-3(2-15)6(12)10-4(7(13)14)1-5(9)11/h7,12-15H,1-2,8H2,(H2,9,11)","BZIRUSZNRWPIQH-UHFFFAOYSA-N","?","18","potentiometric","a/apparent","NH3+","basic",7.05
"13719","ON=C(N)C(N)CC1(=CC=CC=C1)","NC(N=O)C(N)CC1C=CC=CC=1","InChI=1S/C9H13N3O/c10-8(9(11)12-13)6-7-4-2-1-3-5-7/h1-5,8-9H,6,10-11H2","VBSYOHXLYBWJNN-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",7.06
"17581","N1(=CNC=C1)","C1NC=CN=1","InChI=1S/C3H4N2/c1-2-5-3-4-1/h1-3H,(H,4,5)","RAXXELZNTBOGNW-UHFFFAOYSA-N","?","25","mean from 15","b1/apparent","=NH2(1+)","basic",7.07
"10489","O(C(=N)CCC)CC","CCOC(=N)CCC","InChI=1S/C6H13NO/c1-3-5-6(7)8-4-2/h7H,3-5H2,1-2H3","JEZVIUQRUWOXRY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.08
"17547","FC(F)CN","NCC(F)F","InChI=1S/C2H5F2N/c3-2(4)1-5/h2H,1,5H2","OVRWUZYZECPJOB-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",7.09
"11568","O=C(N1(CCN(C)CC1))C","CN1CCN(CC1)C(=C)O","InChI=1S/C7H14N2O/c1-7(10)9-5-3-8(2)4-6-9/h10H,1,3-6H2,2H3","OGIGQPPPJPBSDJ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","N-H","basic",7.1
"15924","O4(CCN(C=1(C=3(C(N=C2(C=1CCC2))=CC=C(C=3)OCC)))CC4)","CCOC1=CC=C2N=C3CCCC3=C(C2=C1)N1CCOCC1","InChI=1S/C18H22N2O2/c1-2-22-13-6-7-17-15(12-13)18(20-8-10-21-11-9-20)14-4-3-5-16(14)19-17/h6-7,12H,2-5,8-11H2,1H3","SRWXFXBWFXBPTI-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",7.11
"17538","OCCNN","NNCCO","InChI=1S/C2H8N2O/c3-4-1-2-5/h4-5H,1-3H2","GBHCABUWWQUMAJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.12
"10094","N1(=C(NC)C=CC=C1)","CNC1C=CC=CN=1","InChI=1S/C6H8N2/c1-7-6-4-2-3-5-8-6/h2-5H,1H3,(H,7,8)","SVEUVITYHIHZQE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","?","basic",7.13
"12894","N1(=CN(CCCC)C=C1)","CCCCN1C=NC=C1","InChI=1S/C7H12N2/c1-2-3-5-9-6-4-8-7-9/h4,6-7H,2-3,5H2,1H3","MCMFEZDRQOJKMN-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",7.14
"16814","OC5(C(C)(C)C)(CC2(N(CC4(C1(=C(C=CC=C1)CCC=3(C4(=C2C=CC=3)))))CC5))","CC(C)(C)C1(O)CC2C3C=CC=C4CCC5C=CC=CC=5C(CN2CC1)C4=3","InChI=1S/C25H31NO/c1-24(2,3)25(27)13-14-26-16-21-19-9-5-4-7-17(19)11-12-18-8-6-10-20(23(18)21)22(26)15-25/h4-10,21-22,27H,11-16H2,1-3H3","ZZJYIKPMDIWRSN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.15
"10136","[Br]C1(=C(N)C=CN=C1)","NC1C=CN=CC=1Br","InChI=1S/C5H5BrN2/c6-4-3-8-2-1-5(4)7/h1-3H,(H2,7,8)","DDQYSZWFFXOXER-UHFFFAOYSA-N","?","25","mean from 2","b1/apparent","?","basic",7.15
"15551","O=C([O-])C=1(OC=2(C=CC(=CC=2(C=1))CN3(C=NC=C3)))","OC(=O)C1=CC2C=C(CN3C=NC=C3)C=CC=2O1","InChI=1S/C13H10N2O3/c16-13(17)12-6-10-5-9(1-2-11(10)18-12)7-15-4-3-14-8-15/h1-6,8H,7H2,(H,16,17)","XVWMKFJWXSGCNR-UHFFFAOYSA-N","?","25",,"a1/apparent","NH","basic",7.17
"11171","O=C(OC)C1(=CN2(CCC1CC2))","COC(=O)C1=CN2CCC1CC2","InChI=1S/C9H13NO2/c1-12-9(11)8-6-10-4-2-7(8)3-5-10/h6-7H,2-5H2,1H3","SDEKJEJGZPSNFT-UHFFFAOYSA-N","?","25",,"a/apparent","?","basic",7.17
"15783","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCCC)C=CC=2))","CCCCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C13H15N3O2/c1-2-3-8-14-11-7-9-15-10-5-4-6-12(13(10)11)16(17)18/h4-7,9H,2-3,8H2,1H3,(H,14,15)","SWYQAJPGNREQST-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",7.18
"13901","N2(=C(C1(=CC=CC=C1))CCC2)","C1CCN=C1C1C=CC=CC=1","InChI=1S/C10H11N/c1-2-5-9(6-3-1)10-7-4-8-11-10/h1-3,5-6H,4,7-8H2","PQZAWZGYOZRUFT-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",7.2
"15580","N=2(C1(=C(C=CC(=C1)N)NC=2CCC3(=CC=CC=C3)))","NC1=CC2N=C(CCC3C=CC=CC=3)NC=2C=C1","InChI=1S/C15H15N3/c16-12-7-8-13-14(10-12)18-15(17-13)9-6-11-4-2-1-3-5-11/h1-5,7-8,10H,6,9,16H2,(H,17,18)","DSEGXNNENRPZAP-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",7.2
"14767","[Br-].O=C(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C(NC(=O)C(NC(=O)CCCCC[N+](C)(C)C)CC=1(N=CNC=1))C","CC(=NC(O)=C(CC1=CNC=N1)N=C(O)CCCCC[N+](C)(C)C)C(O)N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC","InChI=1S/C50H96N6O3/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-35-39-55(40-36-32-30-28-26-24-22-20-18-16-14-12-10-8-2)50(59)45(3)53-49(58)47(42-46-43-51-44-52-46)54-48(57)38-34-33-37-41-56(4,5)6/h43-44,50,59H,7-42H2,1-6H3,(H2-,51,52,54,57,58)/p+1","KLFSYGQZMOCRDY-UHFFFAOYSA-O","[Br-]","15",,"a1/apparent","NH","basic",7.2
"14871","OC1(=C(O)C=C(C[NH+](C)C)C=C1CN(C)C)","CN(C)CC1C=C(CN(C)C)C=C(O)C=1O","InChI=1S/C12H20N2O2/c1-13(2)7-9-5-10(8-14(3)4)12(16)11(15)6-9/h5-6,15-16H,7-8H2,1-4H3","GRBCQHDFWCSCPX-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.22
"16060","O1(C(=NC2(=C1C=CC=C2))C3(=CN4(CCC3CC4)))","C1CN2CCC1C(=C2)C1=NC2C=CC=CC=2O1","InChI=1S/C14H14N2O/c1-2-4-13-12(3-1)15-14(17-13)11-9-16-7-5-10(11)6-8-16/h1-4,9-10H,5-8H2","LCJWZLPNZLCYKB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.23
"10099","N1(=C(N)C(=CC=C1)C)","CC1=CC=CN=C1N","InChI=1S/C6H8N2/c1-5-3-2-4-8-6(5)7/h2-4H,1H3,(H2,7,8)","RGDQRXPEZUNWHX-UHFFFAOYSA-N","?","30","mean from 2","a1/apparent","N-H","basic",7.24
"16160","O=C(C1(=CC=CC=C1))CCCN2(CCOCC2)","OC(=CCCN1CCOCC1)C1C=CC=CC=1","InChI=1S/C14H19NO2/c16-14(13-5-2-1-3-6-13)7-4-8-15-9-11-17-12-10-15/h1-3,5-7,16H,4,8-12H2","HVRJHUYTFVFKFN-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",7.26
"15227","O=C(NC2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))))CN(CCC)CCC","CCCN(C/C(/O)=N\C1C2=CC=CC=C2C2=CC=CC=C21)CCC","InChI=1S/C21H26N2O/c1-3-13-23(14-4-2)15-20(24)22-21-18-11-7-5-9-16(18)17-10-6-8-12-19(17)21/h5-12,21H,3-4,13-15H2,1-2H3,(H,22,24)","WELBXOAPTUYOOE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","basic",7.28
"13382","O(C1(=C(OC)C=C2(CCNC2(=C1))))C","COC1C=C2NCCC2=CC=1OC","InChI=1S/C10H13NO2/c1-12-9-5-7-3-4-11-8(7)6-10(9)13-2/h5-6,11H,3-4H2,1-2H3","DPRMKYPHVPDUIH-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","basic",7.3
"15967","S(C(CSCC1(=CC=CC=C1))CN(C)C)CC2(=CC=CC=C2)","CN(C)CC(CSCC1C=CC=CC=1)SCC1C=CC=CC=1","InChI=1S/C19H25NS2/c1-20(2)13-19(22-15-18-11-7-4-8-12-18)16-21-14-17-9-5-3-6-10-17/h3-12,19H,13-16H2,1-2H3","IACPGVJFCNGESV-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.3
"17163","N2(=C(N)C=1(C(=CC=CC=1)C=3(C2=CC=CC=3)))","NC1=NC2=CC=CC=C2C2=CC=CC=C21","InChI=1S/C13H10N2/c14-13-11-7-2-1-5-9(11)10-6-3-4-8-12(10)15-13/h1-8H,(H2,14,15)","FVCXJXKLDUJOFA-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",7.31
"14878","O=C(NC1(=C(C=CC=C1)C))C(NCCC)C","CCCN=C(C)C(O)NC1=CC=CC=C1C","InChI=1S/C13H20N2O/c1-4-9-14-11(3)13(16)15-12-8-6-5-7-10(12)2/h5-8,13,15-16H,4,9H2,1-3H3","CLITYWOYRQAARV-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.32
"10666","O=C(OC)CCCC=1(N=CNC=1)","COC(O)=CCCC1=CNC=N1","InChI=1S/C8H12N2O2/c1-12-8(11)4-2-3-7-5-9-6-10-7/h4-6,11H,2-3H2,1H3,(H,9,10)","GYBYKCVYVCVNCO-UHFFFAOYSA-N","?","26","mean from 2","a1/apparent","?","basic",7.33
"13023","N1(=C(C=C(C)C=C1C)C)","CC1C=C(C)C=C(C)N=1","InChI=1S/C8H11N/c1-6-4-7(2)9-8(3)5-6/h4-5H,1-3H3","BWZVCCNYKMEVEX-UHFFFAOYSA-N","?","24","mean from 7","a1/apparent","?","basic",7.35
"13179","[O-]C1(=[N+](C(N)=CC=N1)C)","C[N+]1=C(N)C=CN=C1O","InChI=1S/C5H7N3O/c1-8-4(6)2-3-7-5(8)9/h2-3H,1H3,(H2,6,7,9)/p+1","UPHQQDZIRIHPHU-UHFFFAOYSA-O","?",,"spectrophotometric","a1/apparent","?","basic",7.38
"10627","O=C(NCCC=1(N=CNC=1))CN","N=CC(O)NCCC1=CNC=N1","InChI=1S/C7H12N4O/c8-3-7(12)10-2-1-6-4-9-5-11-6/h3-5,7-8,10,12H,1-2H2,(H,9,11)","ZSFOYDVBNHSEMH-UHFFFAOYSA-N","?, ?","24.9","potentiometric","a2/apparent","?, ?","basic",7.3999999999999995
"10096","N1(=C(N)C=CC=C1C)","CC1=CC=CC(N)=N1","InChI=1S/C6H8N2/c1-5-3-2-4-6(7)8-5/h2-4H,1H3,(H2,7,8)","QUXLCYFNVNNRBE-UHFFFAOYSA-N","?","30","mean from 2","a1/apparent","N-H","basic",7.4
"16681","N=1(C=4(C(C=C2(C=1C=CC=3(C2=CC=CC=3)))=CC=C(C=4)N))","NC1C=C2N=C3C=CC4=CC=CC=C4C3=CC2=CC=1","InChI=1S/C17H12N2/c18-13-7-5-12-9-15-14-4-2-1-3-11(14)6-8-16(15)19-17(12)10-13/h1-10H,18H2","AIVUUJTZMDEYNV-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",7.42
"14799","S(=O)(=O)([O-])C14(C3(=CCOC7(C1C2(N(C=6(C=C(OC)C(=CC=6(C25(CCN(C3)C5(C4))))OC))C(C7)=O))))","COC1=CC2=C(C=C1OC)N1C3C4C(C=C1O)OCC=C1CN5CCC23C5CC14S(O)(=O)=O","InChI=1S/C23H26N2O7S/c1-30-15-7-13-14(8-16(15)31-2)25-19(26)9-17-20-21(25)22(13)4-5-24-11-12(3-6-32-17)23(20,10-18(22)24)33(27,28)29/h3,7-9,17-18,20-21,26H,4-6,10-11H2,1-2H3,(H,27,28,29)","WHMBETIWLYZNBS-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",7.45
"16548","S3(C(C(C=1(SC=CC=1))=CC(N2(C(CCCC2)C))C)=CC=C3)","CC1CCCCN1C(C)C=C(C1=CC=CS1)C1=CC=CS1","InChI=1S/C18H23NS2/c1-14-7-3-4-10-19(14)15(2)13-16(17-8-5-11-20-17)18-9-6-12-21-18/h5-6,8-9,11-15H,3-4,7,10H2,1-2H3","PEVFOJAVHPZOBJ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","Nh+","basic",7.46
"15923","O4(CCN(C=3(C2(=C(N1(CCOCC1))C=CC=C2C=CC=3)))CC4)","C1COCCN1C1=CC=CC2=CC=CC(=C21)N1CCOCC1","InChI=1S/C18H22N2O2/c1-3-15-4-2-6-17(20-9-13-22-14-10-20)18(15)16(5-1)19-7-11-21-12-8-19/h1-6H,7-14H2","OSBRVDBQMVSMEM-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","-NH3+","basic",7.49
"16561","O=[N+]([O-])C3(=CC2(=NC=1(C(=CC(OCC)=CC=1)C(=C2C=C3)N)))","CCOC1C=C2C(N)=C3C=CC(=CC3=NC2=CC=1)[N+]([O-])=O","InChI=1S/C15H13N3O3/c1-2-21-10-4-6-13-12(8-10)15(16)11-5-3-9(18(19)20)7-14(11)17-13/h3-8H,2H2,1H3,(H2,16,17)","NDKYICANXPTKKC-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",7.5
"17520","N(NC)CC","CNNCC","InChI=1S/C3H10N2/c1-3-5-4-2/h4-5H,3H2,1-2H3","PFJOTFSIBVZGPK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.5
"17290","N=1(C(=CNC=1)C)","CC1=CNC=N1","InChI=1S/C4H6N2/c1-4-2-5-3-6-4/h2-3H,1H3,(H,5,6)","XLSZMDLNRCVEIJ-UHFFFAOYSA-N","?","26","mean from 3","a1/apparent","?","basic",7.51
"16809","ClC3(=C(NC1(=C(C=CC=C1)CC(=O)OCCN2(CCOCC2)))C(Cl)=CC=C3)","OC(=CC1C=CC=CC=1NC1=C(Cl)C=CC=C1Cl)OCCN1CCOCC1","InChI=1S/C20H22Cl2N2O3/c21-16-5-3-6-17(22)20(16)23-18-7-2-1-4-15(18)14-19(25)27-13-10-24-8-11-26-12-9-24/h1-7,14,23,25H,8-13H2","LMYZZNYGLRJURR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N-H","basic",7.52
"14816","S(=O)(=O)([O-])C6(=C3(C2(C7(C1(N(C=5(C=CC=CC=5(C14(C(C2)N(C3)CC4))))C(CC7(OC6))=O)))))","OC1=CC2OCC(=C3CN4CCC56C4CC3C2C5N1C1C=CC=CC6=1)S(O)(=O)=O","InChI=1S/C21H22N2O5S/c24-18-8-15-19-11-7-17-21(13-3-1-2-4-14(13)23(18)20(19)21)5-6-22(17)9-12(11)16(10-28-15)29(25,26)27/h1-4,8,11,15,17,19-20,24H,5-7,9-10H2,(H,25,26,27)","ZDEAGVBDFGFPBP-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",7.54
