"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"16708","S2(C1(=C(C=CC(=C1)C(=O)O)C(=C2CN3(C=[NH+]C=C3))C))","CC1=C(CN2C=NC=C2)SC2=CC(=CC=C21)C(O)=O","InChI=1S/C14H12N2O2S/c1-9-11-3-2-10(14(17)18)6-12(11)19-13(9)7-16-5-4-15-8-16/h2-6,8H,7H2,1H3,(H,17,18)","BCWNQOJBNHQVGC-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",3.59
"14489","O=C(O)C1(=CC=C(C[NH3+])C=C1)","NCC1=CC=C(C=C1)C(O)=O","InChI=1S/C8H9NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,5,9H2,(H,10,11)","QCTBMLYLENLHLA-UHFFFAOYSA-N","?","20","potentiometric","1/thermodynamic","?","acidic",3.59
"15329","O=C3(C1(=C(NC=2(CC(C)(C)CC(C=2(C1))=O))CC(C3)(C)C))","CC1(C)CC2N=C3CC(C)(C)C=C(O)C3CC=2C(O)=C1","InChI=1S/C17H23NO2/c1-16(2)6-12-10(14(19)8-16)5-11-13(18-12)7-17(3,4)9-15(11)20/h8-10,19-20H,5-7H2,1-4H3","XSNNMSXCCGASQO-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","C-H","acidic",3.6
"12135","O=C1(NC(C(=O)NC(C(=O)O)C)CC1)","CC(=NC(O)=C1CCC(O)=N1)C(O)O","InChI=1S/C8H12N2O4/c1-4(8(13)14)9-7(12)5-2-3-6(11)10-5/h8,12-14H,2-3H2,1H3,(H,10,11)","ZNZNHJCKMYCBFR-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.6
"10473","O=C(O)CC[NH2+]CC","CCNCC=C(O)O","InChI=1S/C5H11NO2/c1-2-6-4-3-5(7)8/h3,6-8H,2,4H2,1H3","LNBRZHDHZVEDCU-UHFFFAOYSA-N","?","30","potentiometric","a1/apparent","?","acidic",3.61
"14207","IC1(=CC(=C(C)C=C1)C(=O)O)","CC1C=CC(I)=CC=1C(O)=O","InChI=1S/C8H7IO2/c1-5-2-3-6(9)4-7(5)8(10)11/h2-4H,1H3,(H,10,11)","WUBHOZQZSHGUFI-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.62
"14201","ClC1(=CC(=C(C)C=C1)C(=O)O)","CC1C=CC(Cl)=CC=1C(O)=O","InChI=1S/C8H7ClO2/c1-5-2-3-6(9)4-7(5)8(10)11/h2-4H,1H3,(H,10,11)","CSAPESWNZDOAFU-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.63
"14195","S1(C(C(=O)O)=CC(=C1)C(C)C)","CC(C)C1C=C(SC=1)C(O)=O","InChI=1S/C8H10O2S/c1-5(2)6-3-7(8(9)10)11-4-6/h3-5H,1-2H3,(H,9,10)","VFZFHLPZEOBVTG-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",3.64
"13619","O=[N+]([O-])C1(=C(C=C(C(=O)O)C=C1)C)","CC1C=C(C=CC=1[N+]([O-])=O)C(O)=O","InChI=1S/C8H7NO4/c1-5-4-6(8(10)11)2-3-7(5)9(12)13/h2-4H,1H3,(H,10,11)","XDTTUTIFWDAMIX-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.65
"16940","O=C1(NC(C(=O)NC(C(=O)NC(C(=O)O)C)CCC(=O)N)CC1)","CC(NC(O)C(CCC(=N)O)=NC(O)=C1CCC(O)=N1)=C(O)O","InChI=1S/C13H20N4O6/c1-6(13(22)23)15-11(20)8(2-4-9(14)18)17-12(21)7-3-5-10(19)16-7/h11,15,20-23H,2-5H2,1H3,(H2,14,18)(H,16,19)","OHCIPJHWHOCGST-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.67
"14733","O=CO","OC=O","InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)","BDAGIHXWWSANSR-UHFFFAOYSA-N","?","23","mean from 14","a1/apparent","O-H","acidic",3.69
"16082","O=C(O)C(C1(=NN=NN1C2(CCCCC2)))(C)C","CC(C)(C(O)=O)C1=NN=NN1C1CCCCC1","InChI=1S/C11H18N4O2/c1-11(2,10(16)17)9-12-13-14-15(9)8-6-4-3-5-7-8/h8H,3-7H2,1-2H3,(H,16,17)","RSDLODHXXOVJOX-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.7
"12787","[Br]C=1(SC=C(C=1)C(=O)O)","OC(=O)C1C=C(Br)SC=1","InChI=1S/C5H3BrO2S/c6-4-1-3(2-9-4)5(7)8/h1-2H,(H,7,8)","YCNXGPMGMAKDPM-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",3.7
"10894","S1(C(=NC(=C1)C(=O)O)C(=O)CC)","CC=C(O)C1=NC(=CS1)C(O)=O","InChI=1S/C7H7NO3S/c1-2-5(9)6-8-4(3-12-6)7(10)11/h2-3,9H,1H3,(H,10,11)","BULRARWYWLECHV-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.7
"10362","S(C(C)C)CC(=O)O","CC(C)SC=C(O)O","InChI=1S/C5H10O2S/c1-4(2)8-3-5(6)7/h3-4,6-7H,1-2H3","SILPBBRBNGSOIQ-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.72
"13527","O=C(O)C1(=C(C(OCC)=CC=C1)C)","CC1C(=CC=CC=1C(O)=O)OCC","InChI=1S/C10H12O3/c1-3-13-9-6-4-5-8(7(9)2)10(11)12/h4-6H,3H2,1-2H3,(H,11,12)","QZGFHAXSXBAKFG-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.73
"10551","S(CC1(=CC=CC=C1))CC(=O)O","OC(O)=CSCC1C=CC=CC=1","InChI=1S/C9H10O2S/c10-9(11)7-12-6-8-4-2-1-3-5-8/h1-5,7,10-11H,6H2","VMGVILQKFFEVPW-UHFFFAOYSA-N","?","25","conductometric","thermodynamic","?","acidic",3.73
"14185","[Se](C1(=CC=CC=C1))CC(=O)O","OC(O)=C[Se]C1C=CC=CC=1","InChI=1S/C8H8O2Se/c9-8(10)6-11-7-4-2-1-3-5-7/h1-6,9-10H","CMKIJRQWWIOBBS-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",3.75
"16526","S(=O)(=O)(NC(=O)OC(C)(C)C)C1(=CC=C(S(=O)(=O)C)C=C1)","CS(=O)(=O)C1C=CC(=CC=1)S(=O)(=O)NC(=O)OC(C)(C)C","InChI=1S/C12H17NO6S2/c1-12(2,3)19-11(14)13-21(17,18)10-7-5-9(6-8-10)20(4,15)16/h5-8H,1-4H3,(H,13,14)","WSZTYAFHGFMQMV-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","acidic",3.76
"17777","O=C1(OCC(C1)=O)","OC1=CC(=O)CO1","InChI=1S/C4H4O3/c5-3-1-4(6)7-2-3/h1,6H,2H2","YQCKTPIJASVZFF-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.76
"14212","[Br]C1(=CC(=C(C(=O)O)C=C1)C)","CC1C=C(Br)C=CC=1C(O)=O","InChI=1S/C8H7BrO2/c1-5-4-6(9)2-3-7(5)8(10)11/h2-4H,1H3,(H,10,11)","RVCJOGNLYVNRDN-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.77
"10538","[Se](C1(=CC(=CC=C1)C))CC(=O)O","CC1C=C(C=CC=1)[Se]C=C(O)O","InChI=1S/C9H10O2Se/c1-7-3-2-4-8(5-7)12-6-9(10)11/h2-6,10-11H,1H3","NFSWQDUVRBLWTL-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","COOH","acidic",3.78
"14172","O=C(O)C1(=C(C=CC=C1)CC)","CCC1C=CC=CC=1C(O)=O","InChI=1S/C9H10O2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3,(H,10,11)","CGMMPMYKMDITEA-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",3.79
"15245","S(=O)(=O)(NC(=O)OCC1(=CC=C([N+](=O)[O-])C=C1))C2(=CC=C(C)C=C2)","CC1C=CC(=CC=1)S(=O)(=O)NC(=O)OCC1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C15H14N2O6S/c1-11-2-8-14(9-3-11)24(21,22)16-15(18)23-10-12-4-6-13(7-5-12)17(19)20/h2-9H,10H2,1H3,(H,16,18)","PBRUEVFZPYNWGS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","acidic",3.8
"11681","O=C1(NC(C(=O)O)CC1O)","OC1N=C(CC=1O)C(O)O","InChI=1S/C5H7NO4/c7-3-1-2(5(9)10)6-4(3)8/h5,7-10H,1H2","LTNUBJCVRXMJPY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.8
"10625","S1(C(C(=O)C)=CC=C1CC(=O)O)","C=C(O)C1=CC=C(C=C(O)O)S1","InChI=1S/C8H8O3S/c1-5(9)7-3-2-6(12-7)4-8(10)11/h2-4,9-11H,1H2","GVWDBLHMGQXDBY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.8
"12584","S(C(C(=O)O)C)CCC","CC(SCCC)=C(O)O","InChI=1S/C6H12O2S/c1-3-4-9-5(2)6(7)8/h7-8H,3-4H2,1-2H3","OZNPUUGVOSMKDD-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",3.82
"11001","[Br]C2(=C(C1(=NN=NN1))C=CC=C2)","BrC1C=CC=CC=1C1NN=NN=1","InChI=1S/C7H5BrN4/c8-6-4-2-1-3-5(6)7-9-11-12-10-7/h1-4H,(H,9,10,11,12)","YHVBXKTXLJTDRI-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.83
"12838","O=C(O)C1(OCCCC1)","OC(O)=C1CCCCO1","InChI=1S/C6H10O3/c7-6(8)5-3-1-2-4-9-5/h7-8H,1-4H2","DXHSPNHNLIJABC-UHFFFAOYSA-N","?","24","mean from 2","a/apparent","?","acidic",3.84
"10596","O=C(O)C1(=CC(C(=O)C)=CC=C1)","C=C(O)C1C=C(C=CC=1)C(O)=O","InChI=1S/C9H8O3/c1-6(10)7-3-2-4-8(5-7)9(11)12/h2-5,10H,1H2,(H,11,12)","DMLWAHYFPBSUOJ-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","COOH","acidic",3.84
"10602","O=C(O)C1(=C(C=CC=C1)COC)","COCC1C=CC=CC=1C(O)=O","InChI=1S/C9H10O3/c1-12-6-7-4-2-3-5-8(7)9(10)11/h2-5H,6H2,1H3,(H,10,11)","SZBJAHPVWKIPIU-UHFFFAOYSA-N","?","25",,"a1/apparent","CO2H","acidic",3.85
"17344","[Br]CCC(=O)O","OC(O)=CCBr","InChI=1S/C3H5BrO2/c4-2-1-3(5)6/h1,5-6H,2H2","IFYUEWJFRJZMFH-UHFFFAOYSA-N","?","20",,"a1/apparent","?","acidic",3.86
"10996","IC2(=CC=C(C1(=NN=NN1))C=C2)","IC1C=CC(=CC=1)C1NN=NN=1","InChI=1S/C7H5IN4/c8-6-3-1-5(2-4-6)7-9-11-12-10-7/h1-4H,(H,9,10,11,12)","HAHMPMXOMXURJC-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.88
"14184","S(C1(=C(C(=O)O)C=CC=C1))C","CSC1C=CC=CC=1C(O)=O","InChI=1S/C8H8O2S/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)","LWJQGKJCZOGGPJ-UHFFFAOYSA-N","?","25",,"a1/apparent","H(+)","acidic",3.89
"14051","ClC2(=C1(N=NN(C1=CC=C2)O))","ON1N=NC2=C(Cl)C=CC=C12","InChI=1S/C6H4ClN3O/c7-4-2-1-3-5-6(4)8-9-10(5)11/h1-3,11H","XUQBZZQPEHDPFH-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.9
"12172","O=[N+]([O-])C=CC1(=CC(C(=O)O)=CC=C1)","[O-][N+](=O)C=CC1=CC(=CC=C1)C(O)=O","InChI=1S/C9H7NO4/c11-9(12)8-3-1-2-7(6-8)4-5-10(13)14/h1-6H,(H,11,12)","GGKIXJPRNNYPLG-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.9
"12198","O=C(O)C(C1(=CC=CC=C1))CCC#N","N#CCCC(C1C=CC=CC=1)=C(O)O","InChI=1S/C11H11NO2/c12-8-4-7-10(11(13)14)9-5-2-1-3-6-9/h1-3,5-6,13-14H,4,7H2","OVFHNEDMAIYLLG-UHFFFAOYSA-N","?","25","conductometric","a/apparent","?","acidic",3.92
"10660","O=C1(NCC(=O)NC1CC(=O)O)","OC1N=CC(O)NC=1CC(O)=O","InChI=1S/C6H8N2O4/c9-4-2-7-6(12)3(8-4)1-5(10)11/h2,4,8-9,12H,1H2,(H,10,11)","UGRCAJMEOMDYCJ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.93
"12173","O=[N+]([O-])C=CC1(=CC=C(C(=O)O)C=C1)","[O-][N+](=O)C=CC1C=CC(=CC=1)C(O)=O","InChI=1S/C9H7NO4/c11-9(12)8-3-1-7(2-4-8)5-6-10(13)14/h1-6H,(H,11,12)","GFQGFOJCOPZGPB-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.94
"10452","O=C(O)CC(C#N)C","CC(C=C(O)O)C#N","InChI=1S/C5H7NO2/c1-4(3-6)2-5(7)8/h2,4,7-8H,1H3","QZWPYSOANOAOEO-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.95
"11402","SC1(=CC(C(=O)O)=CC=C1)","OC(=O)C1C=C(S)C=CC=1","InChI=1S/C7H6O2S/c8-7(9)5-2-1-3-6(10)4-5/h1-4,10H,(H,8,9)","RSFDFESMVAIVKO-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","COOH","acidic",3.96
"12566","FC(F)(F)C2(=CC=1(N(O)N=NC=1C=C2))","ON1N=NC2C=CC(=CC1=2)C(F)(F)F","InChI=1S/C7H4F3N3O/c8-7(9,10)4-1-2-5-6(3-4)13(14)12-11-5/h1-3,14H","DGIBHCWBCOAPDN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.97
"12695","O=C(O)C=CC(=O)NC","CNC(=O)C=CC(O)=O","InChI=1S/C5H7NO3/c1-6-4(7)2-3-5(8)9/h2-3H,1H3,(H,6,7)(H,8,9)","DFQUBYCHLQAFOW-UHFFFAOYSA-N","?","39","spectrophotometric","a1/apparent","?","acidic",3.98
"10305","N1(=NNC(=N1)CC[NH3+])","NCCC1NN=NN=1","InChI=1S/C3H7N5/c4-2-1-3-5-7-8-6-3/h1-2,4H2,(H,5,6,7,8)","MZYXHLMULHPGKX-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.99
"16571","O=C(O)C(C1(=C(C=C(C)C=C1C)C))C2(=CC=CC=C2)","CC1C=C(C)C=C(C)C=1C(C1C=CC=CC=1)=C(O)O","InChI=1S/C17H18O2/c1-11-9-12(2)15(13(3)10-11)16(17(18)19)14-7-5-4-6-8-14/h4-10,18-19H,1-3H3","FIISCISWFWQNHO-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",4.0
"16437","O=C(O)C(C2(=CC=C(C1(=CC=CC=C1))C=C2))C(O)CCC","CCCC(O)C(=C(O)O)C1C=CC(=CC=1)C1C=CC=CC=1","InChI=1S/C18H20O3/c1-2-6-16(19)17(18(20)21)15-11-9-14(10-12-15)13-7-4-3-5-8-13/h3-5,7-12,16,19-21H,2,6H2,1H3","OKMSDTQXYOZXTD-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",4.01
"15387","S(=O)(=O)(NC1(=CC=C(C(=O)O)C=C1))C2(=CC=C(N)C=C2)","NC1C=CC(=CC=1)S(=O)(=O)NC1C=CC(=CC=1)C(O)=O","InChI=1S/C13H12N2O4S/c14-10-3-7-12(8-4-10)20(18,19)15-11-5-1-9(2-6-11)13(16)17/h1-8,15H,14H2,(H,16,17)","WNLOVPITXSWKEZ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.02
"10023","S1(C=C(C(=O)O)C=C1)","OC(=O)C1C=CSC=1","InChI=1S/C5H4O2S/c6-5(7)4-1-2-8-3-4/h1-3H,(H,6,7)","YNVOMSDITJMNET-UHFFFAOYSA-N","?","23","mean from 4","a1/apparent","COOH","acidic",4.03
"17633","O=C(O)C(O)(C)C","CC(C)(O)C(O)=O","InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)","BWLBGMIXKSTLSX-UHFFFAOYSA-N","?","18","potentiometric","apparent","?","acidic",4.04
"14257","O=C(O)C1(=C(OC)C=CC=C1)","COC1C=CC=CC=1C(O)=O","InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)","ILUJQPXNXACGAN-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","H(+)","acidic",4.05
"14242","O=C(O)C1(=CC(OC)=CC=C1)","COC1C=C(C=CC=1)C(O)=O","InChI=1S/C8H8O3/c1-11-7-4-2-3-6(5-7)8(9)10/h2-5H,1H3,(H,9,10)","XHQZJYCNDZAGLW-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","COOH","acidic",4.06
"12796","S1(C=C(CC(=O)O)C=C1)","OC(O)=CC1=CSC=C1","InChI=1S/C6H6O2S/c7-6(8)3-5-1-2-9-4-5/h1-4,7-8H","SBHLWDNTXLZOBI-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.07
"17615","PC(C(=O)O)CC","CCC(P)=C(O)O","InChI=1S/C4H9O2P/c1-2-3(7)4(5)6/h5-6H,2,7H2,1H3","JLXBCIKKQZIDPW-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.08
"10810","O=C(O)C1(=CC=C(CC#N)C=C1)","N#CCC1=CC=C(C=C1)C(O)=O","InChI=1S/C9H7NO2/c10-6-5-7-1-3-8(4-2-7)9(11)12/h1-4H,5H2,(H,11,12)","RSGBXCFAYHOKQZ-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","COO-H","acidic",4.09
"11167","O=C(O)C2(=CC1(=C(NC=C1)C=C2))","OC(=O)C1=CC2C=CNC=2C=C1","InChI=1S/C9H7NO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10H,(H,11,12)","IENZCGNHSIMFJE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","acidic",4.1
"11153","SC2(=CC=1(C(=[N+](C=CC=1)C)C=C2))","C[N+]1C=CC=C2C=C(S)C=CC=12","InChI=1S/C10H9NS/c1-11-6-2-3-8-7-9(12)4-5-10(8)11/h2-7H,1H3/p+1","FRVGVZIJVUMDBM-UHFFFAOYSA-O","?","20","mean from 2","a/apparent","?","acidic",4.12
"10470","O=C(O)CCC([NH3+])C","CC(N)CC=C(O)O","InChI=1S/C5H11NO2/c1-4(6)2-3-5(7)8/h3-4,7-8H,2,6H2,1H3","SMCJOTSESRXXMB-UHFFFAOYSA-N","?","25","potentiometric","apparent","CO2H","acidic",4.13
"14164","O=C(O)C=CC1(=CC=CC=C1)","OC(=O)C=CC1C=CC=CC=1","InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)","WBYWAXJHAXSJNI-UHFFFAOYSA-N","?, ?","25",,"thermodynamic","?, COOH","acidic",4.140000000000001
"14053","ClC2(=CC=1(N(O)N=NC=1C=C2))","ON1N=NC2C=CC(Cl)=CC1=2","InChI=1S/C6H4ClN3O/c7-4-1-2-5-6(3-4)10(11)9-8-5/h1-3,11H","TZCYLJGNWDVJRA-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",4.15
"15800","S(=O)(=O)(NC=1(ON=C(C=1C)C))C2(=CC=C(N)C=C2)","CC1=C(NS(=O)(=O)C2C=CC(N)=CC=2)ON=C1C","InChI=1S/C11H13N3O3S/c1-7-8(2)13-17-11(7)14-18(15,16)10-5-3-9(12)4-6-10/h3-6,14H,12H2,1-2H3","NHUHCSRWZMLRLA-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.16
"12345","O=C(O)C(C1(O)(C2(CC(C1)CC2)))CC","CCC(=C(O)O)C1(O)CC2CC1CC2","InChI=1S/C11H18O3/c1-2-9(10(12)13)11(14)6-7-3-4-8(11)5-7/h7-8,12-14H,2-6H2,1H3","OCVUMKNJDBHKIB-UHFFFAOYSA-N","?, ?","25","potentiometric","a1/apparent","?, ?","acidic",4.165
"16288","O=C(O)C3(=CC=1(C(=CC2(=CC=CC=C2(C=1)))C=C3))","OC(=O)C1=CC2=CC3=CC=CC=C3C=C2C=C1","InChI=1S/C15H10O2/c16-15(17)13-6-5-12-7-10-3-1-2-4-11(10)8-14(12)9-13/h1-9H,(H,16,17)","RZRJYURCNBXIST-UHFFFAOYSA-N","?","20","mean from 2","thermodynamic","?","acidic",4.18
"12097","O=C(O)C1(=C(C(=C([4H])C(=C1[4H])[4H])[4H])[4H])","OC(=O)C1C=CC=CC=1","InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)","WPYMKLBDIGXBTP-UHFFFAOYSA-N","?, ?","25",,"a/thermodynamic","?, ?","acidic",4.18
"10605","O=C(O)C1(=C(OCC)C=CC=C1)","CCOC1C=CC=CC=1C(O)=O","InChI=1S/C9H10O3/c1-2-12-8-6-4-3-5-7(8)9(10)11/h3-6H,2H2,1H3,(H,10,11)","XDZMPRGFOOFSBL-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","H(1+)","acidic",4.18
"12846","O=C(O)C1(C(C(=O)C)C1)","C=C(O)C1CC1=C(O)O","InChI=1S/C6H8O3/c1-3(7)4-2-5(4)6(8)9/h4,7-9H,1-2H2","FUQBYMIDTSPAOB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.19
"13251","O=C(O)C2(=CC=1(C(=CC=CC=1)C=C2))","OC(=O)C1=CC2=CC=CC=C2C=C1","InChI=1S/C11H8O2/c12-11(13)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,12,13)","UOBYKYZJUGYBDK-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","COOH","acidic",4.2
"17603","O=C(O)CCC#C","C#CCC=C(O)O","InChI=1S/C5H6O2/c1-2-3-4-5(6)7/h1,4,6-7H,3H2","QLYUZICHVSNXOD-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.2
"16976","O=[N+]([O-])C1(=NNC(=N1)OC2(=CC=CC=C2))","[O-][N+](=O)C1=NNC(=N1)OC1C=CC=CC=1","InChI=1S/C8H6N4O3/c13-12(14)7-9-8(11-10-7)15-6-4-2-1-3-5-6/h1-5H,(H,9,10,11)","DCTAOVYVHVJQKX-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","acidic",4.2
"16573","O=C(O)C(C2(=CC=C(C1(CCCCC1))C=C2))C(O)C","CC(O)C(C1=CC=C(C=C1)C1CCCCC1)=C(O)O","InChI=1S/C16H22O3/c1-11(17)15(16(18)19)14-9-7-13(8-10-14)12-5-3-2-4-6-12/h7-12,17-19H,2-6H2,1H3","CFRKGKQZGDUDLA-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",4.21
"15654","FC2(=C(C1(=CC=CC=C1))C=CC(=C2)C(C(=O)O)C)","CC(C1=CC(F)=C(C=C1)C1C=CC=CC=1)=C(O)O","InChI=1S/C15H13FO2/c1-10(15(17)18)12-7-8-13(14(16)9-12)11-5-3-2-4-6-11/h2-9,17-18H,1H3","MYFSCZWQZLWFNZ-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",4.22
"15766","OCC[NH+](CCC1(=NN=NN1))CCC2(=NN=NN2)","OCCN(CCC1NN=NN=1)CCC1NN=NN=1","InChI=1S/C8H15N9O/c18-6-5-17(3-1-7-9-13-14-10-7)4-2-8-11-15-16-12-8/h18H,1-6H2,(H,9,10,13,14)(H,11,12,15,16)","FJPFPQIARKUOPJ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","N-H","acidic",4.23
"13522","O=C(O)C1(=C(OCCC)C=CC=C1)","CCCOC1C=CC=CC=1C(O)=O","InChI=1S/C10H12O3/c1-2-7-13-9-6-4-3-5-8(9)10(11)12/h3-6H,2,7H2,1H3,(H,11,12)","OXOWWPXTTOCKKU-UHFFFAOYSA-N","?","20","potentiometric","thermodynamic","?","acidic",4.24
"15211","O=C(O)C(C2(=CC=C(C1(CCCCC1))C=C2))C(O)C3(=CC=CC=C3)","OC(O)=C(C(O)C1C=CC=CC=1)C1C=CC(=CC=1)C1CCCCC1","InChI=1S/C21H24O3/c22-20(18-9-5-2-6-10-18)19(21(23)24)17-13-11-16(12-14-17)15-7-3-1-4-8-15/h2,5-6,9-15,20,22-24H,1,3-4,7-8H2","XQGOPCBCRRNISV-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",4.24
"10951","S2(C1(=C(C=CC=C1)C(=C2)C(=O)O))","OC(=O)C1=CSC2C=CC=CC=21","InChI=1S/C9H6O2S/c10-9(11)7-5-12-8-4-2-1-3-6(7)8/h1-5H,(H,10,11)","DRBLTQNCQJXSNU-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",4.24
"12840","O=C(O)C1(COCCC1)","OC(O)=C1COCCC1","InChI=1S/C6H10O3/c7-6(8)5-2-1-3-9-4-5/h7-8H,1-4H2","QXQHXICHFFJHID-UHFFFAOYSA-N","?","18","potentiometric","a/apparent","?","acidic",4.25
"14341","O=C(O)CCCC=1([NH+]=CNC=1)","OC(O)=CCCC1=CNC=N1","InChI=1S/C7H10N2O2/c10-7(11)3-1-2-6-4-8-5-9-6/h3-5,10-11H,1-2H2,(H,8,9)","OWHNOELWUDQOLU-UHFFFAOYSA-N","?","26","potentiometric","a1/apparent","?","acidic",4.26
"14321","O=C(O)C=1(NC=[NH+]C=1C(=O)[O-])","OC(=O)C1NC=NC=1C(O)=O","InChI=1S/C5H4N2O4/c8-4(9)2-3(5(10)11)7-1-6-2/h1H,(H,6,7)(H,8,9)(H,10,11)","ZEVWQFWTGHFIDH-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",4.27
"17600","O=C(O)CC=CC","CC=CC=C(O)O","InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h2-4,6-7H,1H3","GHPWOVIAXFUGOY-UHFFFAOYSA-N","?","20",,"a1/apparent","CO2H","acidic",4.28
"13582","OC(=N[N+](C)(C)C)C1(=CC=CC=C1)","C[N+](C)(C)/N=C(/O)\C1C=CC=CC=1","InChI=1S/C10H14N2O/c1-12(2,3)11-10(13)9-7-5-4-6-8-9/h4-8H,1-3H3/p+1","MOYSUNPDEZJCAO-UHFFFAOYSA-O","?","24","mean from 2","a1/apparent","?","acidic",4.29
"16572","O=C(O)C(C2(=CC=C(C1(=CC=CC=C1))C=C2))C(O)C","CC(O)C(C1C=CC(=CC=1)C1C=CC=CC=1)=C(O)O","InChI=1S/C16H16O3/c1-11(17)15(16(18)19)14-9-7-13(8-10-14)12-5-3-2-4-6-12/h2-11,17-19H,1H3","KFQJHQOZVOQDPN-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",4.3
